place_id,user_id,score,comment
삼정한우축산,Cindy K,4.0,한우 맛나게 먹기 좋아요..가격도 괜찮은 편이라 자주갑니다..특히 이번엔 상차림비가 없는 행사기간이라 더 좋았네요..한우 모듬팩보다는 부위별 포장이 더 맛있는것 같고  된장찌게도 맛있어요..예약하면 홀 외에 룸도 가능해 좋고 주차가 편리해 넘 좋아요
삼정한우축산,김형석,4.0,"주차장 넓고 여유 있음
고기 질이 좋고 반찬도 깔끔합니다
점심식사 매뉴도 있습니다…"
삼정한우축산,칸타나포,4.0,"고기맛은 일정하지는 않은거 같습니다.
써비스는 개선이 필요한듯 하구요.
가격은 진장동 대비 비싼편입니다.
원하는 부위를 주문은 가능한데... 꽤나 눈치를 받았습니다."
삼정한우축산,권순일,4.0,코로나 시대에 자리 배치도 잘 되어 있고 깨끗하고 직원분들도 친절하고 식사나 접대하기에 좋은 장소 입니다.그리고 주차장도 넓어서 좋았어요.
삼정한우축산,J.H J.H,4.0,점심특선 메뉴 좋아요~~주차하기 좋고 근처 맛나는 카페도 많아요.
삼정한우축산,키위키위,5.0,무인기계잇음 약간의셀프 전체적인 식기류 매우깔끔 금액 좋음
삼정한우축산,윤현철,5.0,"좋은 시설, 품질 좋은 한우 및 갈비탕, 비빔밥 등을 부담없는 가격에ㅈ맛볼 수 있는 울산 맛집이다."
삼정한우축산,타조알,3.0,"요즘 한우의 특유 냄새가 거슬려 미국소로 더입맛이 옮겨가있는데, 여긴 한우 특유 잡내가 덜하다
소고기치고 맛있음. 가격이 좀 높아 별하나깠음. 고기외의 반찬이 재료좋은것들은 많았으나, 요리를잘했다는 건 잘모르겠음. 가격을떠나 고기가 굳"
삼정한우축산,김이식,5.0,고기가 참 맛있내요 다음에 또 올래요
삼정한우축산,김미영,2.0,"비싼고기는  완전 비추..
4인 쇠고기/주류 합계 40만원 ..
3~4번 호츌해야 종업업 용안을 뵐수있네요…"
삼정한우축산,최은진,5.0,"고기 맛도 반찬맛도
다좋아요"
삼정한우축산,Woong Choi,5.0,"비싸지만 맛나게 잘먹었습니다.
친절합니다."
