place_id,user_id,score,comment
대밭골돼지국밥 2호점,,3.0,제가 울산에 돼지국밥집 돌아다니면서 먹어봤는데 뭐 괜찬은데요 불친철? 갈끔하고 정리정돈 잘되어있고 반찬 가지러 가니깐 뭐 드릴까요 하면서 잘주시던데요~~~
대밭골돼지국밥 2호점,이정림,1.0,손님에 대한 배려가 없는듯요. 집 근처라 한번씩 기는데 점심시간이라 바쁜듯하여 반찬을 가지러갔더니 여기는 상 차리는 곳이라며 타박을 주더라구요.그럼 손님이 뜨고있음 떠준다고 해야되는거 아닌가요? 손님에게 이렇게 얘기하는 식당이 어디있을까 싶네요다시는 안갈겁니다!!!
대밭골돼지국밥 2호점,kkk,5.0,순대 맛집이에요
대밭골돼지국밥 2호점,young,1.0,"쉬면 쉰다고 공지를 하시든지, 사람 헛걸음 하잖습니까"
대밭골돼지국밥 2호점,포도,1.0,여기 여자가 가면 밥 한공기 시키면 밥 반공기만 줘요. 남길까봐 그렇다는데 모자라서 밥 두 번 시킵니다. 애초에 한공기 줬으면 두번 시킬일 없었겠죠?밥 반공기만 주고 한공기값은 다 받아요.
대밭골돼지국밥 2호점,LH극혐,3.0,
대밭골돼지국밥 2호점,julie,5.0,
대밭골돼지국밥 2호점,정현곤,5.0,"돼지고기 냄새 나지 않고, 깊은 맛으로 한끼 먹으면 든든합니다.  곁들여 먹는 반찬도 맛있습니다. 인생국밥입니다~~~"
대밭골돼지국밥 2호점,손오반,4.0,
대밭골돼지국밥 2호점,김원필,5.0,"맛있고, 고기도 푸짐하고, 깔끔하고 추천할만한 맛집입니다. 삼산동 사시는 분들은 주변에서 제일 잘나가는 맛집중 하나로 인정합니다."
대밭골돼지국밥 2호점,ㅇ,1.0,불친절맛도없음왜좋은지모름
대밭골돼지국밥 2호점,sEkoMLemOn,5.0,본점보다 훨 낫습니다
