place_id,user_id,score,comment,Unnamed: 0.1,Unnamed: 0
쥬라리움 울산점,이송민,4.0,"생각보다 동물이 별로 없음.
먹이를 줄수있는 동물도 너무 적음.
초딩들은 시시해할듯..…",,
쥬라리움 울산점,콩콩쿸,5.0,"음식맛이 맛있음
볶음밥이 냉동이 아니라
수제느낌난다
키즈카페는 쏘쏘함",,
쥬라리움 울산점,배혜경,4.0,울아이들은 동물보며 금붕어도잡고 좋아했는데.. 커다란 알파카가 건물안 좁은우리에 갇혀있는거보니 마음이 좋지않습니다..동물들아 건강해라ㅜㅜ,,
쥬라리움 울산점,온누리TV,3.0,"한번은 가볼만한데
2번은 안갈거 같아요…",,
쥬라리움 울산점,EPIS_ Kakao,3.0,"동물원은 생각보다 규모가 작고, 굶주려있음. 동물원이 원래 그런거라지만 너무 굶주려있어보임. 키즈카페는 그냥 쏘쏘..
일요일 방문인데 사람 너무 없는게 다 이유가 있어보임..
갔다오니 너굴맨한테 연어 더 주고 올걸 싶음..",,
쥬라리움 울산점,노현지,4.0,"지하에 주차장이 있고 지금은 입장료할인행사중이에요
대인도 아이들만큼 돈을 아니 그이상내서 그냥 아이들따라가기에 가격이 조금 부담이긴하지만
아이들이 즐거워하니 됫죠ㅎ…",,
쥬라리움 울산점,김아미,5.0,아기가 아주좋아했어요 가성비갑이에요 ㅎㅎ,,
쥬라리움 울산점,GOAT,3.0,키카로는 좋은데 동물이 좀 불쌍하네요.,,
쥬라리움 울산점,James Will,4.0,"여긴 동물원이.아니다. 입장료 10500(할인)원 중 동물원의 가치는 2천원 정도. 나머지 8천원은 키즈카페 입장료라고 보면 된다.
동물 적은 종류는 아니지만 전체 다 보는데 5~10분 사이면 충분하다.
괜찮은 점은 키즈카페 내 정글짐? 같은 것이 있어 아이들이 놀기 정말 괜찮아 보였다.",,
쥬라리움 울산점,정인철,5.0,"처음 방문입니다.직원분들이  너무 친절하시고, 3층키즈는 너무넓고 쾌적하고  시원해서  애들이 놀고즐기기엔 최고인것 같습니다.2층동물원에는 먹이체험하고 동물구경하느라 애들이 너무 좋아합니다. 아쉬운건 동물이 좀더 다양하고많았으면.,,..  다음 방문때는 친구들과 애들하고 꼭! 같이 방문할 예정입니다~^-^",,
쥬라리움 울산점,Beautiful Korea,5.0,미니동물원 애기와 산책,,
쥬라리움 울산점,하하파파vlog,5.0,동물도보고 키즈카페도있고 무료 오락실도 있어서 애들이 너무 좋아함,,
쥬라리움 울산점,윤영선,4.0,아이들이 동물도 만져보고 먹이도 주고 좋아했어요.,,
쥬라리움 울산점,울산둥이,5.0,"행사중이라 가성비굿이였어요
동물도보고 키즈카페에서놀고",,
쥬라리움 울산점,배요한,4.0,"애들 놀기 좋으네요~~
금액대비 좋아요",,
쥬라리움 울산점,Som Lim,5.0,아이들이 즐거워했어요,,
쥬라리움 울산점,김주원,3.0,동물냄새가심해요 가볍게 괜찮아요,,
쥬라리움 울산점,황지욱,3.0,별볼거 없음.. 알바생들이 친절함,,
쥬라리움 울산점,쫍뽁쫍뽁,3.0,아이들만 좋아함. 비쌈 ㅎ,,
쥬라리움 울산점,김남진,4.0,손녀와같이갔는데 너무조아요,,
쥬라리움 울산점,성기석,4.0,일반 키카보다 괜찮았음,,
쥬라리움 울산점,오주석,3.0,키즈카페 관리가 안됨,,
쥬라리움 울산점,김종배,4.0,재밌어요,,
쥬라리움 울산점,김문주,5.0,종일권 굿~~~~,,
쥬라리움 울산점,리저워,4.0,좋아요,,
쥬라리움 울산점,김예지,5.0,,,
쥬라리움 울산점,이채영,5.0,,,
쥬라리움 울산점,RECYCLE NATION,5.0,,,
쥬라리움 울산점,봄이다,5.0,,,
쥬라리움 울산점,운암정,5.0,,,
쥬라리움 울산점,장해옥,4.0,,,
쥬라리움 울산점,전수민,5.0,,,
쥬라리움 울산점,김석희,5.0,,,
쥬라리움 울산점,변진호,4.0,,,
쥬라리움 울산점,현명한나,3.0,,,
쥬라리움 울산점,김지현,5.0,,,
쥬라리움 울산점,단군왕검,5.0,,,
쥬라리움 울산점,박찬희,5.0,,,
쥬라리움 울산점,병정진,3.0,,,
쥬라리움 울산점,daejin kim,3.0,,,
쥬라리움 울산점,이송민,4.0,"생각보다 동물이 별로 없음.
먹이를 줄수있는 동물도 너무 적음.
초딩들은 시시해할듯..…",,
쥬라리움 울산점,콩콩쿸,5.0,"음식맛이 맛있음
볶음밥이 냉동이 아니라
수제느낌난다
키즈카페는 쏘쏘함",,
