place_id,user_id,score,comment,Unnamed: 0.1,Unnamed: 0
자수정동굴나라,양지호,4.0,"경남에서 눈을 보기란 쉬운것이 아니기에 아이들을 데리고 놀기 좋다.

눈썰매, 얼음썰매, 빙어체험으로 구성되어 있고 작은 텐트를 칠 수있는 공간이 있어 가족공간을 만들 수 있다.…",,
자수정동굴나라,essem,5.0,"8살 아이랑 즐기기에 좋아요. 덕분에 저도 첨 썰매 타봤네요.
꼭 스키복이 필요하진 않지만 가능하면 바지는 방수 되는게 필요해 보입니다. 썰매 타는곳에 눈이 녹아서 물이 묻어 있어요. 앉으면 바지에 물이 스며들어요.…",,
자수정동굴나라,Robert Shin,5.0,"자수정 동굴나라는 각종 테마로 이루어져 볼거리가 많아요. 모든 연령대가 모두 즐길 수 있는 다양한 볼거리와 할거리들이 있어 하루종일 즐거운 시간을 보낼 수 있어요.
There are many theme park. It is for all ages. There are cave adventures,…",,
자수정동굴나라,chae seop lim,4.0,"이곳동굴은 자연적으로 만들어진 굴이 아닙니다. 자수정을 채취하기위해 만들어진 폐광산입니다. 자연그대로의 자수정은 단한곳에서만 아주 조그맣게 볼수있을겁니다.
그렇다고 실망하실 필요는 없습니다.…",,
자수정동굴나라,박경선,4.0,"내부가 시원하고 사진찍기는 참 좋네요.
동굴안 오리배는 NG
잠간 타고 돌아오는건데 가격은 강려크합니다.
그리고 밖에 간단한 놀이기구있어서 아이들이 좋아해요",,
자수정동굴나라,김현수,5.0,"아이들과 다녀오기 좋습니다. 동물 내에 공룡 테마, 이집트 테마 등 테마 공간과 모터보트를 타고 돌아보는 수로 탐험 코스, 오리배를 타면서 보는 디지털 환상동굴 코스 등 다양한 체험이 가능합니다. 더불어 따뜻하게 자수정의 기를 받아볼 수 있는 쉼터도 있어요. 야외엔 바이킹, 범퍼카 등 몇 가지의 놀이기구도 있고, 여름엔 수영장 겨울엔 눈썰매장으로 운영하는 곳도 있어서 아이들이 너무 좋아해요. 특히 넓은 주차장이 잇어서 주차…",,
자수정동굴나라,안미림,4.0,아이들과 재밌는 주말 보내고 왔네요! 동굴 속이 생각보다 추워서 필히 겉옷은 준비해서 가야 하겠더라구요...놀이기구는 7세 정도 되야 안무서워하고 재미나게 탈 것같아요...,,
자수정동굴나라,Z E,5.0,"동굴 입구에서 산 파파야 슬러시랑 소떡소떡 진짜 맛있음.
기온이 매우 높은 날이었는데 동굴 안쪽은 겉옷 필요할 정도로 시원했음.
안에 자수정 온돌 체험하는 곳도 있었고, 와인 바, 카페, 인공 눈 내리는 곳, 오리보트 타는 곳, 공룡 테마 동굴 등등 있음",,
자수정동굴나라,박효희,4.0,여름이면 시원한 동굴 둘러볼게 훨씬 좋겠어요. 보트는 기다릴땐 정말 짧게 타고 온다 싶었는데 막상 타보니 무섭기도하고 신기하기도 하고 시간이 적당하게 느껴지네요.,,
자수정동굴나라,YG Park,5.0,"기대하지 않고 갔다가 좋은 추억 안고 갑니다. 자수정 공부도 되고, 멋진 동굴도 누볐습니다. 애들과 즐길 수 있는 것들이 많습니다.",,
자수정동굴나라,우경수,5.0,"자수정동굴나라 한번가보면 좋은곳이라는게. 느껴지는곳입니다
먹거리도많구요 가족 .어린이.여인 데이트코스로도 추천하고싶은. 곳입니다",,
자수정동굴나라,1시1분,5.0,주차공간도 넓고 가족들과 함께할 놀이공원 시설은 물론 여러가지 먹거리와 볼거리가 많습니다. 특히 여름 더위를 날려버릴 동굴안 서늘함은 최고의 피서 방법이 될것입니다.,,
자수정동굴나라,필사마,4.0,4살 아이가 좋아하네요. 밖에 간단한 놀이기구도 있네요. 특히 페달로 움직이는 오리배는 아이들에게 추천합니다.,,
자수정동굴나라,양원수,5.0,동굴 체험은 못했지만 동굴 출구에서 시원한 냉기로 땀도 식히고 저녁 노을도 볼수있어서 좋네요,,
자수정동굴나라,Steven Kim,2.0,"천연 동굴도 아니고… 자수정 채굴 하던 곳을 관광지로 개조했는데, 볼게 솔직히 너무 없음. 이런데를 입장료 받는게 의아할 정도. 공룡 만들어 놓은 것도 하나같이 조악하고 허접하다. 장점 한 가지는 여름철에는 시원하다는 점. 단 애들은 좋아할듯.",,
자수정동굴나라,ByeongWan Lee,5.0,"네이버 티켓은 미리 구입해야함
보트는 짧아서 추천하기는 애매하지만 나쁘진않았고 동굴 안쪽도 잘 꾸며져있다",,
자수정동굴나라,유병관,5.0,"여름에 가면 엄청 시원해요~~
폭염의 날씨에 가니 나오기가 싫었어요 ㅋㅋ
여름에 시원하게 보내기 좋아요!!",,
자수정동굴나라,Minkyu Lee,3.0,겨울이라 눈썰매장도 있고 유원지 놀이기구도 있어요. 물론 별도 요금을 내야 합다. 동굴은 폐광산을 다시 꾸민거라 인공구조물들이 대부분이예요. 약간 20세기말 감성이 보이네요. 초등학교 정도 아이가 있다면 좋아하겠네요.,,
자수정동굴나라,뚜거랄,5.0,바람쐬고 구경하기 좋고 동굴안도 구경거리가 많아요~ 동굴안은 여름에 가면 시원하고 좋죠,,
자수정동굴나라,차현우,4.0,아이들과 함께 즐기기 좋아요~ 날도 더울땐 동굴안이 선선해서 더욱 좋네요~ 동굴 내 보트 탐험은 조금 짧아서 아쉬움이.. 뭔가 더 설명해주고 유익했으면 좋겠네요. 그냥 사람많고 그래서 태워주고 내려주고 그런식?,,
자수정동굴나라,Gyeongsoog Kim,5.0,"동굴의 시원함과 자수정의 따뜻함, 쥬라기공원릐 신비로움으로 려름의 하루를  행복하게 보낼 수 있는 곳이다",,
자수정동굴나라,ace재영,5.0,네이버 예매로 할인받고 네이버포인트도 쌓고 1석2조로 잘 다녀왔어요. 입구에서부터 겨울 온 듯한 시원함에 몇시간 동안 잘 쉬고 왔습니다,,
자수정동굴나라,ming K,5.0,보트투어시 대기 있음. 시원한데 애기들은 가디건 있으면 좋을듯. 동굴들어가면 톡톡 한방울씩 물떨어짐 주의,,
자수정동굴나라,내가최고,4.0,만족하는데..비옷 필수 입니다. 석회물인지 제 옷에  얼룩이 안지워져요😭신랑이랑 아들은 비옷 입어서 괜찮았구요.비옷 꼭 준비하세요!…,,
자수정동굴나라,메이꿀땅콩,5.0,"아이들과 가기 굿~!!
동굴이라 여름이라서 시원해서
아이들은 추울수 있어요~…",,
자수정동굴나라,NA YOUNG LIM,5.0,"공룡 체험관도 생겨서 너무 좋아요ㅎ
오늘 영하10도인데 동굴안이 따뜻해요
전반적으로 밝고 좋아요",,
자수정동굴나라,David Kim,4.0,이 더운 여름에 시원하게 여행할수 있는 좋은 장소였어요,,
자수정동굴나라,이윤지,4.0,"예전에 방문 하였을땐 그냥 동굴만 구겨경 했어야 하는데 이번에 가보니 이것저것 많은 것들을 해놓았더라구요 아이들과 함께 구경하고 놀기는 좋은거 같아요, 다만 다자녀가구 할인 같은 시스템이 없어서 아쉬어요 가격이 많이 비싼편도 아니지만 그렇다고 저렴하지도 않아요~ 입장료와 놀이기구이용 보트이용 음식값 다해서 오늘 대략 10만원은 쓴거 같네요 ~",,
자수정동굴나라,이성은,5.0,"우리나라에서도 그 옛날 이렇게
귀한 보석이 나와 자랑스러웠어요.
자수정 보석을 캐냈던 사람들을…",,
자수정동굴나라,Young Su jun,4.0,여름에 많이 시원해요. 바람막이 잠바 가주고 가면 좋을 듯 합니다.,,
