place_id,user_id,score,comment,Unnamed: 0.1,Unnamed: 0
황방산,with N,4.0,"일단 접근성이 너무 좋고
카라반 있고없고의 차이가 굉장히 크네요ㅎ
텐트치고 접고 정리하고 힘든거 어쩔수없다 생각했는데 이제 텐트캠핑은 더 못할듯해요ㅋㅋ…",,
황방산,유승재,5.0,"1박 캠핑을  하고왔는데 깨끗한 분위기 좋았습니다,,,애완견  출입도가능하답니다,,,,",,
황방산,FIVE JH,4.0,조용하고 시설도 괜찮습니다. 사이트는 파쇄석인거같고 중앙에 잔디밭이 있어 아이들이 놀기 좋습니다. 캐빈형 카라라반은 팬션이랑 거의 같다고 보면 되고 뒷산으로 산책도 가능합니다.,,
황방산,Yohan Kim,4.0,"조용하고 한적한 캠핑 사이트에서 힐링 할 수 있습니다. 바로 전면에 보이는 드넓은 잔디밭에서 방문한 아이들이 즐겁게 뛰어놀고, 서로서로 뛰어놀다가 친해져서 저녁늦게까지 함께 친구가 되는 놀라움을 주는 캠핑장...^^
날씨 좋은날 한적한 건물과 하늘을 배경으로 사진을 찍으면 즐거운 추억으로 남길 수 있네요. 텐트쳐놓고, 고기 등 캠핑 음식을 해먹는 재미는 너무나 쏠쏠하네요. 예약만 된다면 계속 방문하고 싶은 울산 캠핑 장소 입니다. 꼭 방문해보세요.",,
황방산,늘예지원빠,4.0,아담하니 시내와 가까운 곳이라 부담없이 1박 할수 있는곳입니다..특히 사이트수가 많지 않아 조용함,,
황방산,황성대,4.0,울산 중구 도심속의 조용하면서도 아늑한 가족 야영장으로 적합한 곳입니다 .,,
황방산,진현우,4.0,"도시에서 가까운 캠핑장입니다
사이트도 넓도 잔디광장도 상당히 넓습니다
잔디과장에서 아이들과 놀거리를 준비해와야합니다…",,
황방산,yoonhoonfafa,3.0,불멍(장작) 못하는게 가장 아쉬워요. 숯만 피울수 있어요. 샤워장은 30분단위로 운영합니다.  샤워장 좁고 취사장 좁습니다.,,
황방산,김혜경,5.0,넓고 좋은데 애들 놀거리가 없음. 킥보드 안됨.,,
황방산,사공슈터,4.0,"시설이 깔끔하고 화장실도 깨끗하고
좋아요",,
황방산,김기정,5.0,조용히 여유를 즐겨요 도심에서 가까이있어 접근성도 좋아요,,
황방산,박원근,5.0,조용하고 좋다 사이트가 좀 좁은감이 있지만 대형 스크린 쳐도 충분한 공간이다. 앞에 잔디밭도 좋고 아쉬운건 화장실이랑 세척하는 곳이랑 샤워실이 점 좁은거 그거외엔 좋음,,
황방산,새우깡,5.0,가깝고 사이트가 적어 조용히 쉬다왔네요,,
황방산,설탕공장,4.0,"샤워장, 화장실 넘나 깨끗하게 관리되서 자주옵니다^^",,
황방산,최선호,3.0,"밤에 너무 시끄러워요
앞에 무슨 농지가 있는대 거기서 개를 키우는지 밤에 잠을 못잘정도에요 딴거는 괜찬아요",,
황방산,강현주,4.0,"초등학생 자녀를 둔 부모들은 캠핑강추
화장실. 취사실.샤워장 최상의 청결상태
잔디밭에서 뛰어놀고…",,
황방산,최재호,5.0,"새로 만든 야영장이라 깨끗하고 시설도 잘되어있음.
큼직한 캬라반도 있어 캠핑장비 없는분들 강추!
주변 산책로가 있어 운동하기 좋네요.",,
황방산,박지영,4.0,"주말에 아이들과 나들이 가기 좋아요.
달천에서 뒷길로 10분.
가까워서 더 좋고,
중앙에 잔디밭이 있어 아이들 공놀이 하기 좋아요.",,
황방산,나야민,5.0,"카라반 노란집~~
너무 편하게 쉴수 있게 넓고 좋네요",,
황방산,west side,5.0,조용하고 깨끗하네요 딱좋음,,
황방산,박상현,5.0,편리하고 좋습니다.,,
황방산,유니ASMR,3.0,"신생오캠장으로 접근성 및 편의시설은 좋으나
나무그늘이 좋아지려면
시간이 좀 걸리겠지요…",,
황방산,윤성호,3.0,여기 바로옆에 친구네텃밭이있어서 방문했어요,,
황방산,23 1,3.0,"화장실,샤워실,취사실 모두 역대급으로 깨끗한데 개미와 모기기 너무 많아요...",,
황방산,김화영,3.0,가족들과 야영하기 좋았어요,,
황방산,Secret Service,3.0,"시설깨끗 유지관리 1등
이렇게 관리 잘되는 캠핑장 못본둣",,
황방산,김동현,5.0,주중이라 많은 사람 없고 한적하니 좋았어요,,
황방산,Neo S,1.0,밤 10시가 되면 말을 하면 안되는 캠핑장. 관리원 할일 없는지 밤 10시만 되면 순찰 돌면서 말하지 말라고 합니다.,,
황방산,박아름,5.0,"울산에 이런 야영장이. 아이들이 제일 씐나씐나ㅋ 전기, 화장실, 잔디 관리도 잘되어있음",,
황방산,강재영,5.0,"조금씩 알아가고픈  곳
다음기회에 자세히 안내하 드리겠습니다",,
황방산,트레비C TreviC,3.0,"울산 중구도심에서 가까운 위치와
잔디광장은 좋으나 그늘이 부족하고
아이들 놀거리는 없습니다",,
황방산,박상우,4.0,입구 출입통제 철저하며 잔디밭 좋네요,,
황방산,신영근_미스터손09,5.0,최진훈 관리자가 아주 친절하게 잘해줘서 기분좋은 하루였어요 ^^,,
황방산,박초롱,5.0,좋아요~^^  넓은 잔디도 있고 아이들 놀기 괜찮아요,,
황방산,김현아,4.0,야영장이 너무좋았고 단점은 산이라서 여름에 모기가 많은점만 알면 좋겠다,,
황방산,최병춘,5.0,"숲길이 너무좋아요 일주일에 산책삼아
서너번갑니다^^",,
황방산,손수창,3.0,"걷기운동하면서 지나왔어요
운영도 안하는데 무슨 의견?",,
황방산,Inchul Yoo,4.0,잔디공터가넓게 있어서 아이들뛰놀기좋아요,,
황방산,안효진,4.0,"카라반 냉장이 잘안되요, 소주잔없어요, 수건없어요, 그외엔 음 거의 다 만족이요ㅎㅎ",,
황방산,심경보,5.0,화장실 밎 치사장이 아주청결하며 직원이 야형객 손님에게 service가 만전ㅐ,,
황방산,김퓨미TV,5.0,아이들이 맘 편하게 뛰어놀기 좋아요,,
황방산,심준혁,5.0,시설 좋고 깔끔하고 접근이 용이합니다.,,
황방산,백억만,1.0,"땡볕에 작은 잔디밭만 덜렁...
야영장이 아니라..다닥다닥 붙어있는 아파트 같아요",,
황방산,Sanggyu Kim,4.0,좋아영 그늘없어영,,
황방산,김가희,5.0,아이들하고 놀기에 너무 좋아요,,
황방산,닭한마리밥한공기,4.0,좋아요 애들이 많아서 시끄러우ㅓ요,,
황방산,남철,4.0,산책겸 워킹하기가  넘 좋아요.,,
황방산,제원우,5.0,도심 가까운곳에 조용하니 좋아요,,
황방산,강승규,5.0,도심 속의 야영장 좋습니다.,,
황방산,이영호,4.0,시내쪽에 위치해서 접근성이 좋아요,,
황방산,이대규,5.0,우리 최애 캼핑장이에요 너무좋아요,,
황방산,Seungwook Hyun,5.0,추첨이 힘들뿐. 좋어욤,,
황방산,오재우 (성진공인중개사),5.0,중구민 30%DC 울산시민 20%DC 너무나 좋아요~~~~,,
황방산,정연승,3.0,팬션도 있어서 팬션  예약하면 놀기편해요,,
황방산,한금란,2.0,오토 캠핑장인데 옆 텐트와 너무 붙어 있음.,,
황방산,백경희,4.0,분리수거랑 쓰레기장이 있으면좋겠어요,,
황방산,노숙왕정영구,4.0,울산 유일한 반려동물 입장가능한 지자체 캠핑장,,
황방산,조민종,5.0,넓은 잔디가 맘에 드는곳,,
황방산,착한남자,5.0,편안하게 쉬기 좋았어요,,
황방산,남윤성호,5.0,가보지는않았지만 괜찮아보입니다,,
황방산,jjubim ej,5.0,새로 생겨서 깔끔하고 좋아요~,,
황방산,꺼짐켜짐,1.0,최악  밤에 술처먹고 완전 시끄러움,,
황방산,dong wook kim,4.0,"접근성최고, 시설관리 최고!",,
황방산,Yuloh Kim,4.0,여긴 카라반 201호가 짱입니다!,,
황방산,김용성,4.0,쌔끗하고 좋았습니다,,
황방산,정영철,3.0,저렴하고 무난해요,,
황방산,ERASER LEE,5.0,산좋고 물좋고~^^,,
황방산,조이은,5.0,비가 오지만 좋은 곳,,
황방산,황윤학,5.0,너무좋네요,,
황방산,Rider SRT,5.0,자전거 타면서 지나감...,,
황방산,배성문,2.0,도심에서 가까운 캠핑장,,
황방산,최충만,3.0,걍 그런곳 썰렁,,
황방산,김재성,5.0,베스트 오브 베스트임,,
황방산,허원영,5.0,좋네요,,
황방산,이석헌,5.0,ㅇㅇ,,
황방산,박수호,4.0,가깝고 싼 캠핑장,,
황방산,윤상준,4.0,괜찮습니다,,
황방산,한태영,4.0,멋져요,,
황방산,박윤호,5.0,특별한 휴양,,
황방산,한재진,5.0,한적함,,
황방산,きむれい,5.0,Gooooooooood👍🏻…,,
황방산,쩌로,5.0,최곱니다!!!!!!,,
황방산,papa jc1,5.0,우리학교,,
황방산,이재호,2.0,시ㅣㅣ니ㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㄱ,,
황방산,임호준,4.0,,,
황방산,정권일,5.0,,,
황방산,youngtae cho,5.0,,,
황방산,최근우,4.0,,,
황방산,곤nq5nx4,4.0,,,
황방산,빈가방,4.0,,,
황방산,pro lee,5.0,,,
황방산,P기린,5.0,,,
황방산,정인섭,5.0,,,
황방산,천영두,3.0,,,
황방산,최성국,5.0,,,
황방산,유춘희,5.0,,,
황방산,테오신트,4.0,,,
황방산,성훈허,4.0,,,
황방산,무무,4.0,,,
황방산,답답주자,4.0,,,
황방산,김현철,5.0,,,
황방산,도다리,4.0,,,
황방산,CAMCAM,4.0,,,
황방산,이재관 (부산모텔중개 꿈틀이),5.0,,,
황방산,장은아,1.0,,,
황방산,서동석,4.0,,,
황방산,정우수,5.0,,,
황방산,이재철,4.0,,,
황방산,박병진,5.0,,,
황방산,이희삼,4.0,,,
황방산,김민지,5.0,,,
황방산,황동훈,4.0,,,
황방산,BAE벼리,5.0,,,
황방산,정재원,5.0,,,
황방산,배선복,5.0,,,
황방산,太,5.0,,,
황방산,옌니와쏘리더,3.0,,,
황방산,서호연,5.0,,,
황방산,bok jong yoo,3.0,,,
황방산,오승하,1.0,,,
황방산,최해숙,5.0,,,
황방산,원은효,3.0,,,
황방산,JINSUK KWON,5.0,,,
황방산,hhgg i,5.0,,,
황방산,서명규,2.0,,,
황방산,박화환,5.0,,,
황방산,천성현,5.0,,,
황방산,인도다,3.0,,,
황방산,김명주,5.0,,,
황방산,최무애,4.0,,,
황방산,김주근,5.0,,,
황방산,robot go,4.0,,,
황방산,이창원,5.0,,,
황방산,jeon ikchan,5.0,,,
황방산,hojin Hwang,5.0,,,
황방산,정운덕,5.0,,,
황방산,신진태,3.0,,,
황방산,문경희,3.0,,,
황방산,케이제이,4.0,,,
황방산,이동걸,4.0,,,
황방산,정재윤,3.0,,,
황방산,이종희,5.0,,,
황방산,넥타르,5.0,,,
황방산,강성애,5.0,,,
황방산,신인선,3.0,,,
황방산,윤상덕,5.0,,,
황방산,Juwon,4.0,,,
황방산,Yeonhun Ryu,5.0,,,
황방산,Giwon Hong,4.0,,,
황방산,YouTube하튜{워너블},5.0,,,
황방산,벤토리,3.0,,,
황방산,김선희,4.0,,,
황방산,신완근,5.0,,,
황방산,김윤환,5.0,,,
황방산,김성윤,5.0,,,
황방산,엄효진,2.0,,,
황방산,김옥,5.0,,,
황방산,김경수,5.0,,,
황방산,백상현,3.0,,,
황방산,GoodHomme,5.0,,,
황방산,김록,5.0,,,
황방산,안종수,4.0,,,
황방산,정이식,4.0,,,
황방산,박성완,5.0,,,
황방산,하병윤,4.0,,,
황방산,이경석,4.0,,,
황방산,이바보,4.0,,,
황방산,임경화,4.0,,,
황방산,하나둘셋화이팅,4.0,,,
황방산,황쉰데렐라,5.0,,,
황방산,MC K,5.0,,,
