place_id,user_id,score,comment,Unnamed: 0.1,Unnamed: 0
태화강억새군락지,허수,4.0,"태화강 하구(북구 명촌동 소재)에 갯
벌로 방치 되어 있었던 곳을 울산시가
철새서식지로 가꾸기 위해 2006년…",,
태화강억새군락지,ginger bread,5.0,"명촌대교 방면으로 산책하기에 좋음. 소요시간 1시간정도.
10월부터 억새가 하얗게 피어오르는 11월중순까지 인생샷 찍기도 좋다.
울산 여행 온다면 해질녘 이곳으로~",,
태화강억새군락지,류경원,5.0,도심가까이 산책할수 있는곳이어서 좋았습니다,,
태화강억새군락지,Sung Jun An,5.0,태화강 백리대숲 시작점,,
태화강억새군락지,이광형,5.0,도심속 산책하기 좋아요,,
태화강억새군락지,최헌규,5.0,"강변 친수공간, 억새밭과 자연환경이 좋아요. 자전거,산책에도 좋음",,
태화강억새군락지,심성보,5.0,태화강하구언에바다물과 만나는기수지역넒은지역의갈대가피어나는시기연장관을이루고야생동물고라니너구리가서식하는곳,,
태화강억새군락지,Sunny,5.0,"10월 해질녘의 태화강 억새군락지 정말 압권!

도심 한가운데서 어른 키보다 큰 물억새가 펼쳐진
길을 따라 걷는 풍취를 즐길 수 있는 멋진 곳!",,
태화강억새군락지,방울이,4.0,"안쪽길은 간간히 가로등이 있어서 괜찮지만 밖아쪽은 가로등이 없어서 어둠고 위험해요!!!
작은후레쉬&핸드폰(후레쉬)준비하면 좋아요~^^",,
태화강억새군락지,김경희,4.0,"도심에자리한 태화강억세단지 멋져요
자전거 가능합니다
낚시도 해요…",,
태화강억새군락지,성성홍,5.0,울산에도 이런곳이있구나..아름답고 멋진길이 넘 좋은곳입니다^^,,
태화강억새군락지,toast00kr,5.0,"이쁘고 걷기좋은곳임.
주말에 차막힘.
조금 멀리대고 걸어오는게
심신에 좋음~",,
태화강억새군락지,윤숙향 (busyyun),5.0,노을질때 가보세요~,,
태화강억새군락지,잭리,5.0,가을엔 꼭 가봐야할곳,,
태화강억새군락지,YH Lee,5.0,지나다보니 억새가지금장관입니다 다른분들도 추천합니다,,
태화강억새군락지,신경선 (써냐),5.0,아이와 함께 산책도하고 뛰놀기 좋은곳입니다,,
태화강억새군락지,레몬,5.0,저녁노을과 억새 이쁨,,
태화강억새군락지,류윤기,5.0,"아쥬좋아요
태화강하구쪽 억새장관입니다",,
태화강억새군락지,그시절과 양다리,4.0,조용히 산책하기 정말 좋은 장소.,,
태화강억새군락지,남윤성호,5.0,태화강나오면 시원하고좋아요~~^^,,
태화강억새군락지,김용현,5.0,가슴이 탁트이는듯한 느낌이였습니다.,,
태화강억새군락지,박인환,4.0,넓고 평화로움,,
태화강억새군락지,이화준,5.0,산책하기에  참 좋습니다....,,
태화강억새군락지,빛나리 (빛나리),3.0,울산의 볼만한 명소.,,
태화강억새군락지,정구지,4.0,억새가 꽤많아요,,
태화강억새군락지,김승조,5.0,아주아주~~좋아요!,,
태화강억새군락지,최영근,4.0,"오세유
함께 느껴유",,
태화강억새군락지,어피치,5.0,경관이 좋아요,,
태화강억새군락지,손만규,5.0,국가정원될만하네용,,
태화강억새군락지,김춘수,5.0,넘 좋아요,,
태화강억새군락지,KEUNSEOK H,2.0,억새루 많다,,
태화강억새군락지,강강춘권,5.0,,,
태화강억새군락지,홍동수,5.0,,,
태화강억새군락지,권상열,4.0,,,
태화강억새군락지,noah Billie,4.0,,,
태화강억새군락지,권용숙,4.0,,,
태화강억새군락지,이상훈,4.0,,,
태화강억새군락지,잘살자김,4.0,,,
태화강억새군락지,최병석,4.0,,,
태화강억새군락지,아저씨입니다,5.0,,,
태화강억새군락지,김창현,5.0,,,
태화강억새군락지,Eom JiHwan,5.0,,,
태화강억새군락지,J.H H,5.0,,,
태화강억새군락지,반하라,2.0,,,
태화강억새군락지,정민우,4.0,,,
태화강억새군락지,간다날아라,5.0,,,
태화강억새군락지,이찬승,4.0,,,
태화강억새군락지,김동조,5.0,,,
태화강억새군락지,오대포,5.0,,,
태화강억새군락지,김진우,5.0,,,
태화강억새군락지,밥밥밥,5.0,,,
태화강억새군락지,김동언,5.0,,,
태화강억새군락지,안종수,5.0,,,
태화강억새군락지,김대성,4.0,,,
태화강억새군락지,MOOYOUNG RO,5.0,,,
태화강억새군락지,서은영,3.0,,,
태화강억새군락지,강준영,5.0,,,
태화강억새군락지,임태윤주경,5.0,,,
태화강억새군락지,김미숙,5.0,,,
태화강억새군락지,장치정,5.0,,,
태화강억새군락지,킹아서,4.0,,,
태화강억새군락지,강진수,5.0,,,
태화강억새군락지,박종화,5.0,,,
태화강억새군락지,이상우,5.0,,,
태화강억새군락지,이준건,5.0,,,
태화강억새군락지,HYEJI CHOI,5.0,,,
태화강억새군락지,김경표,4.0,,,
태화강억새군락지,金鋪仁子,4.0,,,
태화강억새군락지,a rggre,1.0,,,
태화강억새군락지,꾹스(꾹이),5.0,,,
태화강억새군락지,윤석근,5.0,,,
태화강억새군락지,강성국,4.0,,,
태화강억새군락지,김IL,3.0,,,
태화강억새군락지,김용석,5.0,,,
태화강억새군락지,이진태,5.0,,,
태화강억새군락지,MYUNGHO LEE,4.0,,,
태화강억새군락지,울산불개미 (찰리),5.0,,,
태화강억새군락지,장성철,5.0,,,
태화강억새군락지,조의제,3.0,,,
태화강억새군락지,teamin cho,5.0,,,
태화강억새군락지,리치,4.0,,,
태화강억새군락지,남진우,4.0,,,
태화강억새군락지,허수,4.0,"태화강 하구(북구 명촌동 소재)에 갯
벌로 방치 되어 있었던 곳을 울산시가
철새서식지로 가꾸기 위해 2006년…",,
태화강억새군락지,ginger bread,5.0,"명촌대교 방면으로 산책하기에 좋음. 소요시간 1시간정도.
10월부터 억새가 하얗게 피어오르는 11월중순까지 인생샷 찍기도 좋다.
울산 여행 온다면 해질녘 이곳으로~",,
태화강억새군락지,류경원,5.0,도심가까이 산책할수 있는곳이어서 좋았습니다,,
태화강억새군락지,Sung Jun An,5.0,태화강 백리대숲 시작점,,
태화강억새군락지,이광형,5.0,도심속 산책하기 좋아요,,
태화강억새군락지,최헌규,5.0,"강변 친수공간, 억새밭과 자연환경이 좋아요. 자전거,산책에도 좋음",,
태화강억새군락지,심성보,5.0,태화강하구언에바다물과 만나는기수지역넒은지역의갈대가피어나는시기연장관을이루고야생동물고라니너구리가서식하는곳,,
태화강억새군락지,Sunny,5.0,"10월 해질녘의 태화강 억새군락지 정말 압권!

도심 한가운데서 어른 키보다 큰 물억새가 펼쳐진
길을 따라 걷는 풍취를 즐길 수 있는 멋진 곳!",,
태화강억새군락지,방울이,4.0,"안쪽길은 간간히 가로등이 있어서 괜찮지만 밖아쪽은 가로등이 없어서 어둠고 위험해요!!!
작은후레쉬&핸드폰(후레쉬)준비하면 좋아요~^^",,
태화강억새군락지,김경희,4.0,"도심에자리한 태화강억세단지 멋져요
자전거 가능합니다
낚시도 해요…",,
태화강억새군락지,성성홍,5.0,울산에도 이런곳이있구나..아름답고 멋진길이 넘 좋은곳입니다^^,,
태화강억새군락지,toast00kr,5.0,"이쁘고 걷기좋은곳임.
주말에 차막힘.
조금 멀리대고 걸어오는게
심신에 좋음~",,
태화강억새군락지,윤숙향 (busyyun),5.0,노을질때 가보세요~,,
태화강억새군락지,잭리,5.0,가을엔 꼭 가봐야할곳,,
태화강억새군락지,YH Lee,5.0,지나다보니 억새가지금장관입니다 다른분들도 추천합니다,,
태화강억새군락지,신경선 (써냐),5.0,아이와 함께 산책도하고 뛰놀기 좋은곳입니다,,
태화강억새군락지,레몬,5.0,저녁노을과 억새 이쁨,,
태화강억새군락지,류윤기,5.0,"아쥬좋아요
태화강하구쪽 억새장관입니다",,
태화강억새군락지,그시절과 양다리,4.0,조용히 산책하기 정말 좋은 장소.,,
태화강억새군락지,남윤성호,5.0,태화강나오면 시원하고좋아요~~^^,,
태화강억새군락지,김용현,5.0,가슴이 탁트이는듯한 느낌이였습니다.,,
태화강억새군락지,박인환,4.0,넓고 평화로움,,
태화강억새군락지,이화준,5.0,산책하기에  참 좋습니다....,,
태화강억새군락지,빛나리 (빛나리),3.0,울산의 볼만한 명소.,,
태화강억새군락지,정구지,4.0,억새가 꽤많아요,,
태화강억새군락지,김승조,5.0,아주아주~~좋아요!,,
태화강억새군락지,최영근,4.0,"오세유
함께 느껴유",,
태화강억새군락지,어피치,5.0,경관이 좋아요,,
태화강억새군락지,손만규,5.0,국가정원될만하네용,,
태화강억새군락지,김춘수,5.0,넘 좋아요,,
태화강억새군락지,KEUNSEOK H,2.0,억새루 많다,,
태화강억새군락지,강강춘권,5.0,,,
태화강억새군락지,홍동수,5.0,,,
태화강억새군락지,권상열,4.0,,,
태화강억새군락지,noah Billie,4.0,,,
태화강억새군락지,권용숙,4.0,,,
태화강억새군락지,이상훈,4.0,,,
태화강억새군락지,잘살자김,4.0,,,
태화강억새군락지,최병석,4.0,,,
태화강억새군락지,아저씨입니다,5.0,,,
태화강억새군락지,김창현,5.0,,,
태화강억새군락지,Eom JiHwan,5.0,,,
태화강억새군락지,J.H H,5.0,,,
태화강억새군락지,반하라,2.0,,,
태화강억새군락지,정민우,4.0,,,
태화강억새군락지,간다날아라,5.0,,,
태화강억새군락지,이찬승,4.0,,,
태화강억새군락지,김동조,5.0,,,
태화강억새군락지,오대포,5.0,,,
태화강억새군락지,김진우,5.0,,,
태화강억새군락지,밥밥밥,5.0,,,
태화강억새군락지,김동언,5.0,,,
태화강억새군락지,안종수,5.0,,,
태화강억새군락지,김대성,4.0,,,
태화강억새군락지,MOOYOUNG RO,5.0,,,
태화강억새군락지,서은영,3.0,,,
태화강억새군락지,강준영,5.0,,,
태화강억새군락지,임태윤주경,5.0,,,
태화강억새군락지,김미숙,5.0,,,
태화강억새군락지,장치정,5.0,,,
태화강억새군락지,킹아서,4.0,,,
태화강억새군락지,강진수,5.0,,,
태화강억새군락지,박종화,5.0,,,
태화강억새군락지,이상우,5.0,,,
태화강억새군락지,이준건,5.0,,,
태화강억새군락지,HYEJI CHOI,5.0,,,
태화강억새군락지,김경표,4.0,,,
태화강억새군락지,金鋪仁子,4.0,,,
태화강억새군락지,a rggre,1.0,,,
태화강억새군락지,꾹스(꾹이),5.0,,,
태화강억새군락지,윤석근,5.0,,,
태화강억새군락지,강성국,4.0,,,
태화강억새군락지,김IL,3.0,,,
태화강억새군락지,김용석,5.0,,,
태화강억새군락지,이진태,5.0,,,
태화강억새군락지,MYUNGHO LEE,4.0,,,
태화강억새군락지,울산불개미 (찰리),5.0,,,
태화강억새군락지,장성철,5.0,,,
태화강억새군락지,조의제,3.0,,,
태화강억새군락지,teamin cho,5.0,,,
태화강억새군락지,리치,4.0,,,
태화강억새군락지,남진우,4.0,,,
태화강억새군락지,polraris,5.0,,0.0,0.0
태화강억새군락지,권동주,5.0,,1.0,1.0
태화강억새군락지,임진혁,4.0,,2.0,2.0
태화강억새군락지,Achtung Bae C,1.0,,3.0,3.0
