place_id,user_id,score,comment,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0
울산수목원,싸패조,5.0,가족들이 나들이~나와서 도시락도 먹고 가네요~,,,,
울산수목원,홍의진,4.0,"아직은 미비된 상태지만 그런대로 열심히 만들고 있고 만들어 놓은곳입니다
들입머리의 건조함이 치유의 숲 ? 으로 들어서면서 나무로 다리와 난간을 만들고 중간 중간 원두막을 지어 놓고 마루로 되어 있지 않고 ㄷ자형 의자로 되어 있어 편리함을 추구했고 완만한 걸음으로 전체를 이동할 수 있게 되어 있고 계곡을 빙 돌면서 짧은 거리지만 오밀조밀 시원하게 만들어진…",,,,
울산수목원,박인호,3.0,아직 공사중 입니다,,,,
울산수목원,S.H Jeong,5.0,조용하니 좋아요....다만...산책로 배수 시설이 시급해 보임...,,,,
울산수목원,ipapa 아이파파 (아이파파),4.0,주차편하고 관리 잘 되는 계곡입니다.,,,,
울산수목원,이창환,5.0,"대운산 울산수목원 둘레길 한바퀴 돌아
냇물에 발담그고 있으니 너무좋아요
맑은공기  맑은 물  힐링 저절로 됨니다…",,,,
울산수목원,싸패조,5.0,가족들이 나들이~나와서 도시락도 먹고 가네요~,,,,
울산수목원,홍의진,4.0,"아직은 미비된 상태지만 그런대로 열심히 만들고 있고 만들어 놓은곳입니다
들입머리의 건조함이 치유의 숲 ? 으로 들어서면서 나무로 다리와 난간을 만들고 중간 중간 원두막을 지어 놓고 마루로 되어 있지 않고 ㄷ자형 의자로 되어 있어 편리함을 추구했고 완만한 걸음으로 전체를 이동할 수 있게 되어 있고 계곡을 빙 돌면서 짧은 거리지만 오밀조밀 시원하게 만들어진…",,,,
울산수목원,박인호,3.0,아직 공사중 입니다,,,,
울산수목원,S.H Jeong,5.0,조용하니 좋아요....다만...산책로 배수 시설이 시급해 보임...,,,,
울산수목원,ipapa 아이파파 (아이파파),4.0,주차편하고 관리 잘 되는 계곡입니다.,,,,
울산수목원,이창환,5.0,"대운산 울산수목원 둘레길 한바퀴 돌아
냇물에 발담그고 있으니 너무좋아요
맑은공기  맑은 물  힐링 저절로 됨니다…",,,,
울산수목원,Chun Eog Kim,3.0,8월6일 15시경 방문하였는데 입구 경비원의 블친절한 태도에 요즘도 이런 사람이 출입구 관리를 하고있다는것이 한심스럽네요 친절교육 좀 해주시길 부탁드립니다 힐링하러갔다가 킬링하고 왔습니다 -지체장애인올림-,0.0,0.0,0.0,0.0
울산수목원,^^ㄲ ㅐㅂ ㅣ,4.0,,1.0,1.0,1.0,1.0
