place_id,user_id,score,comment,Unnamed: 0.1,Unnamed: 0
죽림굴,박기양,4.0,"유료 주차장에서 편도 3.4km 오르막 등산 해야 됩니다
길은 임도로 시멘트 길 입니다
차가 다니지 않아서 좋아요…",,
죽림굴,권PT.,5.0,천주교 박해를 피해 산골짜기 깊은 곳으로 숨어들었던 우리 조상님들. 연기를 피우면 발각될까봐 불을 피워 음식을 해먹지 못하고 생식을 했다는 설.,,
죽림굴,김진성,4.0,"기해박해를 피해 충청도와영남각처에서 피난온교우들이 조더안전한곳을 찿다가 발견한간월산7-8부능선쯤에있는 동굴로 공소로사용하면서 100여명의신자가 있었고,최양업토마스신부님이 3개월간 은신 하셨던 곳 입니다",,
죽림굴,비쥬얼플라넷,5.0,천주교 성지 죽림굴.  굴 내부 모습은 100명이 함께 할 수 있을 정도 입니다.  내부가 넓지 않습니다.  하지만 믿는 분들에게는 크기가 중요하지 않습니다.,,
죽림굴,Gurry Azzy Lim (GurryAzzy),5.0,"카톨릭  성지
조선시대 카톨릭 신자들이  박해를 피해  숨어 살던  곳  .
입구는 상당히  좁은데  안은 200명정도가 생활 할  만큼   크다.",,
죽림굴,Harley & Shop,5.0,위치가 너무 차이가 있어 지도 수정.,,
죽림굴,김응서,3.0,올라가는길이 나이 드신분들은 너무 힘든 순례길이 되겠네요,,
죽림굴,이영훈,5.0,힐링하기에넘좋은곳입니다,,
죽림굴,김진욱,3.0,파래소 폭포로 내려 오다가 들림,,
죽림굴,XIIO OIIX,5.0,"울주 천주교성지인 죽림굴.
신불재에서 파래소폭포로 하산시 지나게 되었어요.
임도길에 위치하나 산 중턱에 있어 접근이 쉽지는 않아요.",,
죽림굴,JKRiver,5.0,,,
죽림굴,김을선,4.0,,,
죽림굴,es k,4.0,,,
죽림굴,태호안,4.0,,,
죽림굴,박기양,4.0,"유료 주차장에서 편도 3.4km 오르막 등산 해야 됩니다
길은 임도로 시멘트 길 입니다
차가 다니지 않아서 좋아요…",,
죽림굴,권PT.,5.0,천주교 박해를 피해 산골짜기 깊은 곳으로 숨어들었던 우리 조상님들. 연기를 피우면 발각될까봐 불을 피워 음식을 해먹지 못하고 생식을 했다는 설.,,
죽림굴,김진성,4.0,"기해박해를 피해 충청도와영남각처에서 피난온교우들이 조더안전한곳을 찿다가 발견한간월산7-8부능선쯤에있는 동굴로 공소로사용하면서 100여명의신자가 있었고,최양업토마스신부님이 3개월간 은신 하셨던 곳 입니다",,
죽림굴,비쥬얼플라넷,5.0,천주교 성지 죽림굴.  굴 내부 모습은 100명이 함께 할 수 있을 정도 입니다.  내부가 넓지 않습니다.  하지만 믿는 분들에게는 크기가 중요하지 않습니다.,,
죽림굴,Gurry Azzy Lim (GurryAzzy),5.0,"카톨릭  성지
조선시대 카톨릭 신자들이  박해를 피해  숨어 살던  곳  .
입구는 상당히  좁은데  안은 200명정도가 생활 할  만큼   크다.",,
죽림굴,Harley & Shop,5.0,위치가 너무 차이가 있어 지도 수정.,,
죽림굴,김응서,3.0,올라가는길이 나이 드신분들은 너무 힘든 순례길이 되겠네요,,
죽림굴,이영훈,5.0,힐링하기에넘좋은곳입니다,,
죽림굴,김진욱,3.0,파래소 폭포로 내려 오다가 들림,,
죽림굴,XIIO OIIX,5.0,"울주 천주교성지인 죽림굴.
신불재에서 파래소폭포로 하산시 지나게 되었어요.
임도길에 위치하나 산 중턱에 있어 접근이 쉽지는 않아요.",,
죽림굴,JKRiver,5.0,,,
죽림굴,김을선,4.0,,,
죽림굴,es k,4.0,,,
죽림굴,태호안,4.0,,,
죽림굴,김성진,5.0,임도가 없었다면 찾아가기 어려웠을곳.,0.0,0.0
죽림굴,ㅇㅅㅇ,5.0,,1.0,1.0
