place_id,user_id,score,comment
울산왜성,이동구,4,왜성이라기 보단 동네 공원. 왜성의 흔적은 아직 찾는 중.
울산왜성,김영기,4,"생각보다..
뷰가 좋음~
꼭 커피한잔 가지고 따듯할때 다시 올라가 봐야겠음."
울산왜성,송승아,5,울산에 20년살면서 처음 가본곳.. 너무 좋았어요~
울산왜성,명일프로덕션,3,"왜성은 바닷가 근처에 위치 하고있다 비교적 보존이 잘되어있고 한국에서 왜성 의길이가 제일 길다
병영성 과 학성공원에 있는 왜성 과 연계해서 역사공부로 체험학습 장소로 공부하면 좋을것 같다"
울산왜성,youngchul Hwang,4,"학성공원(울산왜성)은 이편한세상에서 가깝고 시원해서 산보하고 산책하기 좋습니다
오늘도 7.500보 걷고 왔습니다"
울산왜성,정영희,5,"울산에서 오래된 힐링공간입니다
도심안에 있어서 간단히 걸을수 있는 공간입니다"
울산왜성,崔成熏,5,정상에 못이 하나있는데 무속인이 기도하는걸 봤는데 종교적으로 어떤의미가 있는지알고싶어요
울산왜성,해피투게더,5,"짧은 시간 걷기좋음
울산시내경관좋고요"
울산왜성,서영우,5,"산책로가 잘 되어있어 강아지 산책이나 식후 산책하기 좋습니다
정상에서 저녁 쯤 바라보는 야경도 나름 멋집니다"
울산왜성,인기민,3,학성공원의왜성은일본군결사항전한장소이다조선군반격에왜구은식량부족해서말이죽여서먹고태화강배을띄어서일본으로퇴각했다
울산왜성,메기,4,"간단하게 산책하기 좋은 곳입니다.

시야가 탁 트여있어, 왜 군사적 요충지로 썼는지 이해가 됩니다.…"
울산왜성,Yuji Li,3,아주 깨끗하고 시원했는데 공공화장실에 모기가 너무 많아서 사용할수가 없었어요
울산왜성,전민규,5,"옛날 울산왜성전투때 치열한 포격전 백병전 등등
이 이루어졌던곳.   어떻해 이 가파른 성벽을
공격했는지 대단하다는 생각이 든다."
울산왜성,솔라리스신국현 (solarless),4,왜성의 흔적이 그리많지않고 그냥 공원 같은 느낌 입니다
울산왜성,김진학,3,"정비는 잘 되 있는데
왜성도 다시 잘 정비했으면 좋겠습니다"
울산왜성,김진일,5,맑은날 산책하기 좋은곳이랍니다
울산왜성,이경호,3,조용하고  쾌적한  공간   좋았어요
울산왜성,태욱유,4,울산 도심에 너무좋은 휴식공간이다
울산왜성,계백장군싱글수상,4,허술한관리가  맘에안든다
울산왜성,김정일,4,조깅 장소 아주좋아서요
울산왜성,Sean Lee,4,가벼운 산책하기 좋은곳
울산왜성,안용운,3,관리는 잘되지 않은 듯 게시물도 옛날 것
울산왜성,권순수,5,금연이라 담배 못핌 ㅜㅜ
울산왜성,정창숙,1,운동을할수도있어요
울산왜성,HYUN CHO (gr85),5,우리가 우리의 공원으로
울산왜성,주재원,3,울산 중구 학성공원
울산왜성,이은기,4,시원하게  보내고  갑니당
울산왜성,정완기,5,좋아
울산왜성,십타잔,1,그기가 어딥니꺼?
울산왜성,Do Yun Kim,4,문화
울산왜성,김명수,4,음악에산다
울산왜성,daodao 888,4,"조선 출병(경장의 역) 때에 일본인이 세운 산성에서, 현재도 이시가키의 일부가 현존하고 있습니다.
다른 왜성처럼 강에 가까운 작은 높은 언덕에 세워져 있으며 위에서 볼 수 있습니다.
지금은 …"
울산왜성,山崎整骨院,3,불행히도 성터는 전혀 보존되지 않습니…
울산왜성,YOSHIHIRO SHIMAZU,4,"2018년 6월 방문.
전국 말기의 「분록·게이쵸의 역」 때에 일본인이 세운 성터.
축성자는 카토 기요마사 공 등. 축…"
울산왜성,Om madria,5,Green and Serene in the midst of ulsan love tov be there
울산왜성,seiji oikawa,3,"울산 왜성:
혼마루, 니노마루, 삼노마루로 깎인 곽(쿠루와)을 볼 수 있다.
한국인의 손으로 다시 쌓인…"
울산왜성,폴리곤,5,
울산왜성,長宗我部元親,5,굉장…
울산왜성,李珉知,4,
울산왜성,bok jong yoo,3,
울산왜성,Yeonja Seon,3,
울산왜성,현KIM,4,
울산왜성,김화섭,5,
울산왜성,늘그냥,5,
울산왜성,MP Choi,1,
울산왜성,MM yo,4,
울산왜성,김명산,3,
울산왜성,HS Kim,4,
울산왜성,이상우,5,
울산왜성,G K,5,
울산왜성,한영호,4,
울산왜성,장수지,5,
울산왜성,권순욱,4,
울산왜성,김성훈,4,
울산왜성,hayong lee,5,
울산왜성,오대포,4,
울산왜성,지나,5,
울산왜성,이나연,5,
울산왜성,will,3,
울산왜성,Zion Lim,5,
울산왜성,한봉호,5,
울산왜성,John N,4,
울산왜성,Mainth,5,
울산왜성,Kari Pit,4,
울산왜성,응곤김,3,
울산왜성,양해균,3,
울산왜성,홍이자,4,
울산왜성,K1600B My way (Jeong geon-Seo),4,
울산왜성,김예동,1,
울산왜성,mira jung,4,
울산왜성,눈물의여왕,5,
울산왜성,권구훈,5,
울산왜성,뾰족한동그라미,5,
울산왜성,김민호,3,
울산왜성,김세아,5,
울산왜성,박소영,5,
울산왜성,Thomas Gropp,4,
울산왜성,김상헌,5,
울산왜성,박원진,3,
울산왜성,기린,5,
울산왜성,한문광,5,
울산왜성,김성대,5,
