place_id,user_id,score,comment,Unnamed: 0.1,Unnamed: 0
장생포모노레일,곰지키기,4.0,"운좋게 기다리지 않고 탔네요. 속도가 느린 편이라 공중 위에 떠 있는 듯한 느낌이 들고, 장생포 고래문화특구를 한 바퀴 돌고 끝이 납니다. 아이들 체험으로 좋은 것 같고 생각보다 구간이 짧아서 다소 아쉽더라고요. 그래도 에어컨이 작동되고 있어 시원하게 잘 다녀왔네요.",,
장생포모노레일,에코쉬림프,4.0,"연휴에 갔는데 사람많았음.
탈때까지 2시간 기다려야 해서 고래생태체험관 같이 발권함.
매표소에서 박물관, 4d영상관등 같이 발권되며…",,
장생포모노레일,Yu jeong lee,3.0,"25분 소요
바다 풍경과 고래마을을 한눈에 👀…",,
장생포모노레일,최석정,3.0,"고래박물관근처에서 탈 수 있다.
탑승시간은 몇분 안됨.
운행시 볼 수 있는 경치는 별게 없다.",,
장생포모노레일,김영환,4.0,"걷는 것보다 느린 모노레일, 그러나 고래마을, 박물관 등을 이어 주는 모노레일이고, 거리도 상당하고, 오르막이 심한 길이기에 설치가 잘 된 것 같다.
운용 시스템은 시간대별로 예약을 받고 승차 순서가 되면 탑승장으로 올라갈 수 있기에 시간 맞춰 이동하게 되면 계획적인 관광이 가능합니다.",,
장생포모노레일,박혜영,4.0,"동네 한바퀴 내려다 보며 구경할 수 있어서 좋아요 천천히 운행해서 왕복 25분 정도 걸려요 성인 8,000원.  중간에 하차했다가 다시 탈 수 있어요 관광객이 많았던 날이라 고래 마을에서 하차 못 했던 것이 아쉽네요",,
장생포모노레일,jihui Kim,3.0,"노약자나 장애인은 모노레일타고 고래마을에 내리는 것은 약간 비추천. 엘리베이터가 없다.
약간의 계단이지만 경사가 있다.
그외에는 편함",,
장생포모노레일,p42337 p42337,3.0,모노레일 운영 구간이 길지 않으나 장생포가 한눈에 보여 좋음.,,
장생포모노레일,Sang-woon Kim,5.0,"1km 이상의 노선이고 탑승시간이 20여분입니다. 바다와 장생포 마을을 구경할 수 있습니다.
코로나로 인해 대기시간이 길 수 있으니 오전에 티켓팅 하시고 고래박물관 먼저 구경하시길 추천드립니다.",,
장생포모노레일,김성진,5.0,"잘 꾸며 놓아 좋아요
단지 아쉬운 건 코로나 때문에 고래박물관, 생태체험관,고래마을, 4D극장 모두 안한다는 것
그래도 주변 경관 보기에도 산책 하기에도 모두 좋아요",,
장생포모노레일,Eom JiHwan,5.0,장생포모노레일 너무 재미있었요.♡,,
장생포모노레일,Justin Park,5.0,장생포 고래마을 둘레를 편하게 둘러볼 수 있음.,,
장생포모노레일,블리어(Blear),3.0,솔찍히 비싸다... 울사 시민 할인이 아니라  남구주민 할인... 한번 이상탈일이 있을까 합니다,,
장생포모노레일,최휘민,5.0,신기해요,,
장생포모노레일,Iman Lukman,5.0,amazing,,
장생포모노레일,손아랑,5.0,,,
장생포모노레일,성보경,5.0,,,
장생포모노레일,Hyunyeong Lee,5.0,,,
장생포모노레일,곰지키기,4.0,"운좋게 기다리지 않고 탔네요. 속도가 느린 편이라 공중 위에 떠 있는 듯한 느낌이 들고, 장생포 고래문화특구를 한 바퀴 돌고 끝이 납니다. 아이들 체험으로 좋은 것 같고 생각보다 구간이 짧아서 다소 아쉽더라고요. 그래도 에어컨이 작동되고 있어 시원하게 잘 다녀왔네요.",,
장생포모노레일,에코쉬림프,4.0,"연휴에 갔는데 사람많았음.
탈때까지 2시간 기다려야 해서 고래생태체험관 같이 발권함.
매표소에서 박물관, 4d영상관등 같이 발권되며…",,
장생포모노레일,Yu jeong lee,3.0,"25분 소요
바다 풍경과 고래마을을 한눈에 👀…",,
장생포모노레일,최석정,3.0,"고래박물관근처에서 탈 수 있다.
탑승시간은 몇분 안됨.
운행시 볼 수 있는 경치는 별게 없다.",,
장생포모노레일,김영환,4.0,"걷는 것보다 느린 모노레일, 그러나 고래마을, 박물관 등을 이어 주는 모노레일이고, 거리도 상당하고, 오르막이 심한 길이기에 설치가 잘 된 것 같다.
운용 시스템은 시간대별로 예약을 받고 승차 순서가 되면 탑승장으로 올라갈 수 있기에 시간 맞춰 이동하게 되면 계획적인 관광이 가능합니다.",,
장생포모노레일,박혜영,4.0,"동네 한바퀴 내려다 보며 구경할 수 있어서 좋아요 천천히 운행해서 왕복 25분 정도 걸려요 성인 8,000원.  중간에 하차했다가 다시 탈 수 있어요 관광객이 많았던 날이라 고래 마을에서 하차 못 했던 것이 아쉽네요",,
장생포모노레일,jihui Kim,3.0,"노약자나 장애인은 모노레일타고 고래마을에 내리는 것은 약간 비추천. 엘리베이터가 없다.
약간의 계단이지만 경사가 있다.
그외에는 편함",,
장생포모노레일,p42337 p42337,3.0,모노레일 운영 구간이 길지 않으나 장생포가 한눈에 보여 좋음.,,
장생포모노레일,Sang-woon Kim,5.0,"1km 이상의 노선이고 탑승시간이 20여분입니다. 바다와 장생포 마을을 구경할 수 있습니다.
코로나로 인해 대기시간이 길 수 있으니 오전에 티켓팅 하시고 고래박물관 먼저 구경하시길 추천드립니다.",,
장생포모노레일,김성진,5.0,"잘 꾸며 놓아 좋아요
단지 아쉬운 건 코로나 때문에 고래박물관, 생태체험관,고래마을, 4D극장 모두 안한다는 것
그래도 주변 경관 보기에도 산책 하기에도 모두 좋아요",,
장생포모노레일,Eom JiHwan,5.0,장생포모노레일 너무 재미있었요.♡,,
장생포모노레일,Justin Park,5.0,장생포 고래마을 둘레를 편하게 둘러볼 수 있음.,,
장생포모노레일,블리어(Blear),3.0,솔찍히 비싸다... 울사 시민 할인이 아니라  남구주민 할인... 한번 이상탈일이 있을까 합니다,,
장생포모노레일,최휘민,5.0,신기해요,,
장생포모노레일,Iman Lukman,5.0,amazing,,
장생포모노레일,손아랑,5.0,,,
장생포모노레일,성보경,5.0,,,
장생포모노레일,Hyunyeong Lee,5.0,,,
장생포모노레일,금나와라! 뚝딱!,1.0,코로나 시국인데 왜 7명씩 맞춰 타야하는지 모르겠습니다 순서도 상관없고 그럴것 같으면 시간은 왜 정해주는지 5인가족은 하염없이 기다려야함다둥이 가족은 애국자라면서요,0.0,0.0
장생포모노레일,오경호,1.0,너무 느려,1.0,1.0
장생포모노레일,공평성 :) 源 珠💞,5.0,,2.0,2.0
장생포모노레일,정현미,1.0,가격대비 넘 볼게 없어요.  내가타본 모노레일 중 가장 최악임,3.0,3.0
장생포모노레일,White whale,1.0,모노레일 탈돈으로 똥닦으세요그게 값어치 있는 행위입니다 똥을 닦으면 시간이라도 안아까워,4.0,4.0
장생포모노레일,이강,3.0,한번타볼만해요. 가격이 비싼거같아요ㅜ,5.0,5.0
