place_id,user_id,score,comment,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0
염포산,HB,5.0,"해발 200미터~
산책하기 좋을정도로 무난함",,,,
염포산,장영수,5.0,산책로가 좋음.적당한거리.바다.아파트.저수지.산이 어울려있는곳. 접근성 최고.중각중간 도로와연결고리가 있어편함.,,,,
염포산,하용용,5.0,"가벼운 동네뒷산
등산초보자에게 강추",,,,
염포산,미쳐돌아가는세상,5.0,"인근에 거주중이면 아주좋은 코스의 건강관리 걷기

호수공원 1바퀴 후 한마음 체육공원쪽 등산(헐떡거리고 오르기 너무 좋음) + 염포산 늘푸른 입구까지 6.5km 약 9천걸음…",,,,
염포산,이도무,3.0,울산  동구에 있는 작은 산.  산악자전거 타기도 좋고..많은 시민들이  운동 하러  많이옴.  한마음 호수 공원도 가까이 있어서 가볍게  트래킹 하기좋음.,,,,
염포산,물어보지 마세요.몰라요,4.0,울산 동구 주민들의 뒷동산,,,,
염포산,이화준,5.0,누구나 등산하기 좋은 장소. 산책겸 등산. 친구와 대화하면 편안하게 갔다 올 수 있는 장소. 정상 팔각정에서 보는 경치 및 시원한 바람은 가슴 속을 시원하게 하는 것 같습니다...,,,,
염포산,김대경,5.0,"동네 뒷산이지만 많은 분께서 찾으시는
멋진 곳입니다",,,,
염포산,박태제,4.0,좋아요~,,,,
염포산,박용덕,5.0,운동 코스는 정말 좋은 장소 입니다,,,,
염포산,정필허,4.0,동네에있는산이지만.가볍게산책하듯좋은곳,,,,
염포산,임찬균,5.0,동네 한바뀌 산책 코스로 아쥬 좋음,,,,
염포산,이상준,5.0,운동,,,,
염포산,정익진,4.0,경치도 좋고 운동이된다,,,,
염포산,선한양치기,3.0,가족과 트래킹하기 적합한 곳,,,,
염포산,이승호,4.0,동구에서 높은산,,,,
염포산,Seok Won Jung,5.0,염포산,,,,
염포산,Chansuck Lee,5.0,Good place to hike or to ride mountain bike.,,,,
염포산,Sai Pan Ng,4.0,"If you are looking for a non too difficult hike, this is the place.",,,,
염포산,neo Kim (neith),5.0,,,,,
염포산,PolAris 7667,5.0,,,,,
염포산,양성두,5.0,,,,,
염포산,이찬승,4.0,,,,,
염포산,자유여행가류종판,5.0,,,,,
염포산,김상걸,1.0,,,,,
염포산,김승후,4.0,,,,,
염포산,황동훈,4.0,,,,,
염포산,ᄒᄌᄋ,5.0,,,,,
염포산,SH P,3.0,,,,,
염포산,박원복,5.0,,,,,
염포산,박이환,4.0,,,,,
염포산,Tour Tech,4.0,,,,,
염포산,희연,4.0,,,,,
염포산,김은숙,3.0,,,,,
염포산,jong dong Yong정동용,3.0,,,,,
염포산,이병춘,1.0,,,,,
염포산,이이용문,5.0,,,,,
염포산,임해용,5.0,,,,,
염포산,binsp p,5.0,,,,,
염포산,HB,5.0,"해발 200미터~
산책하기 좋을정도로 무난함",,,,
염포산,장영수,5.0,산책로가 좋음.적당한거리.바다.아파트.저수지.산이 어울려있는곳. 접근성 최고.중각중간 도로와연결고리가 있어편함.,,,,
염포산,하용용,5.0,"가벼운 동네뒷산
등산초보자에게 강추",,,,
염포산,미쳐돌아가는세상,5.0,"인근에 거주중이면 아주좋은 코스의 건강관리 걷기

호수공원 1바퀴 후 한마음 체육공원쪽 등산(헐떡거리고 오르기 너무 좋음) + 염포산 늘푸른 입구까지 6.5km 약 9천걸음…",,,,
염포산,이도무,3.0,울산  동구에 있는 작은 산.  산악자전거 타기도 좋고..많은 시민들이  운동 하러  많이옴.  한마음 호수 공원도 가까이 있어서 가볍게  트래킹 하기좋음.,,,,
염포산,물어보지 마세요.몰라요,4.0,울산 동구 주민들의 뒷동산,,,,
염포산,이화준,5.0,누구나 등산하기 좋은 장소. 산책겸 등산. 친구와 대화하면 편안하게 갔다 올 수 있는 장소. 정상 팔각정에서 보는 경치 및 시원한 바람은 가슴 속을 시원하게 하는 것 같습니다...,,,,
염포산,김대경,5.0,"동네 뒷산이지만 많은 분께서 찾으시는
멋진 곳입니다",,,,
염포산,박태제,4.0,좋아요~,,,,
염포산,박용덕,5.0,운동 코스는 정말 좋은 장소 입니다,,,,
염포산,정필허,4.0,동네에있는산이지만.가볍게산책하듯좋은곳,,,,
염포산,임찬균,5.0,동네 한바뀌 산책 코스로 아쥬 좋음,,,,
염포산,이상준,5.0,운동,,,,
염포산,정익진,4.0,경치도 좋고 운동이된다,,,,
염포산,선한양치기,3.0,가족과 트래킹하기 적합한 곳,,,,
염포산,이승호,4.0,동구에서 높은산,,,,
염포산,Seok Won Jung,5.0,염포산,,,,
염포산,Chansuck Lee,5.0,Good place to hike or to ride mountain bike.,,,,
염포산,Sai Pan Ng,4.0,"If you are looking for a non too difficult hike, this is the place.",,,,
염포산,neo Kim (neith),5.0,,,,,
염포산,PolAris 7667,5.0,,,,,
염포산,양성두,5.0,,,,,
염포산,이찬승,4.0,,,,,
염포산,자유여행가류종판,5.0,,,,,
염포산,김상걸,1.0,,,,,
염포산,김승후,4.0,,,,,
염포산,황동훈,4.0,,,,,
염포산,ᄒᄌᄋ,5.0,,,,,
염포산,SH P,3.0,,,,,
염포산,박원복,5.0,,,,,
염포산,박이환,4.0,,,,,
염포산,Tour Tech,4.0,,,,,
염포산,희연,4.0,,,,,
염포산,김은숙,3.0,,,,,
염포산,jong dong Yong정동용,3.0,,,,,
염포산,이병춘,1.0,,,,,
염포산,이이용문,5.0,,,,,
염포산,임해용,5.0,,,,,
염포산,binsp p,5.0,,,,,
염포산,20121 조승현,5.0,여기 산 올라갔을때 엄청 상쾌했어요 추천합니다,0.0,0.0,0.0,0.0
염포산,김상범(KIM SANGBEOM),5.0,,1.0,1.0,1.0,1.0
염포산,Achtung Bae C,5.0,영감님하고 자주 올라갔던 곳 한 해 한 해 정상까지 다다르던 시간이 길어짐에 속상하기도 했고 추워서 움직이기 싫다고 그 자리에 가만히 서 있는 놈 패딩 안에 넣어 고개만 내놓고 집까지 모셔오고 씻기니 곯아떨어지던 모습이 선하네,2.0,2.0,2.0,2.0
