place_id,user_id,score,comment,Unnamed: 0.1,Unnamed: 0
함월루,나마늘 (마늘),4.0,함월루는 울산에 있는 큰 누각 정자다. 야간에 오르면 울산의 야경이 한눈에 들어와 무척 멋지고 데이트 하기에도 좋다. 주차장도 커서 즐기기에 더 좋았던 곳.,,
함월루,H.M. LEE,5.0,전망도 좋고 찾아가는 길도 그리 멀지 않습니다. 마루에 앉을 수 없다는 게 유일하게 아쉬운 점이네요. 소원 쪽지 읽는 게 의외로 재미있습니다.,,
함월루,울산가이드,5.0,"야간 조명 굿.

함월루 올라갈때는 신발 벗고. 주차장은 밑에 대고 3분 걸어가세요.…",,
함월루,bbui bbui,5.0,"우연히 방문하였는데 굉장히 만족을 한 곳입니다.
더운 날에 방문했는데 그늘이 잘 형성되어있고, 바람이 불어서 정말 시원했습니다.
아울러, 고지대라 울산 시내전경이 멋지게 잘 보입니다.…",,
함월루,Ultra violet,5.0,"울산 시내가 한 눈에 내려다 보이는 야경명소.
야경명소인만큼 밤에 방문하는 것을 추천.
울산을 방문한 외지인에게는 적극추천..…",,
함월루,Abio,5.0,"울산에 몇 없는 야경 맛집!

주차장에서 3분정도 걸어 올라가면 나오는 함월루!…",,
함월루,이슬,5.0,바람쐬기 좋고 산책하기 좋음. 울산시내가 한눈에 다보임,,
함월루,Hak Nyeong Lee,4.0,"야경이 무척 좋습니다. 저녁 늦게에도 출입가능합니다.
바람도 많이 통하여 시원합니다.
밤에 가실경우 여름이 아니면 겉옷이나 혹시 모를 따뜻한 무언가가 가져가는게 좋습니다
아아 들고 갔다가 추워서 😭 아그리고 올라오는길이 상당히 가파르니 유의하시기 바래요.…",,
함월루,Sue Park,5.0,"걷기좋고 쉼터있음 넓은 주차장 아래있고 5분만 올라가면 잔디밭과 공영 화장실(매우 신식.깨끗.관리잘되잇음.장애인화장실잇음)
쉼터처럼 꾸며놓은 indoor book cafe같은게 있음. 시에서 운영하는것 같은데 춥거나 덥거나 비오는날 들어가서 쉬기좋음. 함월루 위에올라가면 울산 전경이보이고 날씨좋은날은 울산대교도 보이고 야경도 멋짐. 정자옆으로는 간단한 산책길도있는데 도심에서 5분만에 깊은산 자연으로 벗어난듯한 느낌이 듦.",,
함월루,뷔뷔아이피,5.0,조금만 올라가면 야경보기에 제격인곳이더라구요! 멀리 울산대교도 보이고 예뻐요!,,
함월루,엄혜영,5.0,"홍콩야경보다 멋진곳! 야경끝판왕~안보면후회! 누구랑와서 봐도 멋진 곳.
세상 반짝이는 예쁜것들을 모아놓은것같다",,
함월루,박현규,5.0,"울산시내 전경이 한눈에 들어오는 멋찐곳이죠ᆢ^^
높아서 바람도 시원하고 함월루에 올라가면  가야금이나 판소리 한절은 해야할듯 ㅋㅋ",,
함월루,Ulmok Ahn,5.0,울산살면서 밤경치가 이렇게나 좋은데가 있다니 깜짝 놀랐네요..특히 아이들이랑 야간에 들려보심이...강추합니다,,
함월루,메기,1.0,"탁상공론인지 뭔지, 밖에서 보고올땐 멋지지만 막상 여기서 보는 야경은 양쪽의 눈뽕을 동반합니다.

공무원들 생각없이 보여주기식 행정하는건 알아줘야되요.…",,
함월루,Free seul,4.0,"-주차장에서 2~3분 정도 걸어가면 도착
-관리가 잘되어있어 깨끗하다.
-신발벗고 올라가야하는데 뒤편에보면 슬리퍼가 구비되어있으니 발시릴땐 신고 올라가는걸 추천
-올라가서 야경을 보면 탁트여서 눈으로 보기좋으나 양쪽에 가로등이 너무 눈부시고 사진으로 담을때 방해가된다",,
함월루,최규종,5.0,밤이라 조명이 있어서 더 이쁘네요 울산 시내야경이 맛지게 보여서 좋고 집 가까이에 이런 곳이 있어서 자주 가고싶네요,,
함월루,기묘기묘,4.0,울산 시내의 야경을 다 볼 수 있어요.. 시원하고 좋습니다. 근데 함월루를 비추고있는 빛이 너무 세서 야경 사진이 잘 나오지는 않는 것 같아요ㅠ ㅋㅋㅋ,,
함월루,카톡공인,5.0,중구 성안동 함월루에서 울산시내를 내려다보면 야경이 아주 멋집니다♡,,
함월루,NATALIE S,4.0,눈으로 보면 사진만큼 엄청나진 않음. ^ㅡ^. 그래도 가깝게 차끌고가서 야경보기 좋음. 주차공간이 넓진않음.,,
함월루,진태석,3.0,함월루 정상에서 일몰직전의 사진이에요,,
함월루,최iri,5.0,밤에만 가봤는데 낮에도 너무 이쁘네요~~,,
함월루,백선희,5.0,경사가 좀 높은 지역에 있긴 하지만 울산 야경도 좋고 달 조형물이 이뻐요 . 젊은 친구들은 맥주 사와서 도란도란 수다 떨던데 좋아보였어요,,
함월루,노현지,5.0,"조용하니 야경보기좋아요
단 산이라서 추워요 담요등 따뜻하게 챙겨가시길요…",,
함월루,이경미,4.0,날씨가 조금 안좋아서 아쉽지만 뷰도 괜찮고 편히 쉴수있어서 좋았어요,,
함월루,정민영,5.0,"주차장도있고 여름에는시원하고
너무예뻐요~~~^^",,
함월루,태태,4.0,"야경보러가기괜찮은데.....
주변에 아무것도없어서 금방 내려오게되었네요ㅋㅋㅋㅋㅋ
사람도 많지않아서 조용한것같아요",,
함월루,김아영,4.0,근처 간 김에 들르기 좋은 곳. 신을 벗고 올라가야해서 귀찮을 수 있으나 기어다니는 아기들에게는 신나는 장소! 정자도 예쁘고 주변 시설도 깔끔.,,
