place_id,user_id,score,comment,Unnamed: 0.1,Unnamed: 0
진하해수욕장,hyun jo park,3.0,"명선도를 중심으로
트윈비치 같은 형태를 하고 있으며
물도 깨끗하고 파도도 강하지 않아…",,
진하해수욕장,JadeSon DIC,4.0,울산 최고의 해변. 명선도와 명선교도 덤으로 구경할 수 있음. 야간 조명쇼도 볼 수 있다는데 다음 기회로,,
진하해수욕장,triet kim,4.0,"흔하게 보는 해수욕장. 해파랑길 4,5 구간.
해변에 작은섬(명선도)이 이색적인 분위기를 연출함. 야간조명있슴.",,
진하해수욕장,우리반친구,5.0,파라솔 무료. 튜브 개인당 2개 렌탈 무료. 구명조끼 무료. 샤워실 무료. 이것만으로도 별 5개임. 편의시설과 모래사장이 무척 가까움. 주차장도 가깝고 무료.(7.1~8.30) 바닷물은 깨끗한 편은 아니지만 해수욕 하기엔 충분함.,,
진하해수욕장,DaeHwan Kim,5.0,"작은 섬인 명선도 풍경과 한파주의보가 내리는 날
피어오르는 물안개와 일출이 장관입니다",,
진하해수욕장,박영환,4.0,"명선도일출이 유명한곳이네요.
여름뿐아니라 사계절모두 좋은곳입니다
몇년전  일출 사진도  한장 첨부합니다",,
진하해수욕장,Heart Corea,5.0,"내 마음의 바다는 물빛이다.
가득 채워진 파도같은 눈물이
윤슬처럼 반짝거리는 곳.…",,
진하해수욕장,여행하는흰둥이,5.0,조용하고 산책하기 좋은 해수욕장이다. 일출을 보며 산책하기 좋았다. 화장실이 곳곳에 있고 주변에 편의점 및 음식점들이 있다.,,
진하해수욕장,삼지니,5.0,"작은 섬에 드나들수도 있고 펜션들도 저렴하고 이용하기 좋았어요 울주군에서 관리를 잘해주어 부대시설(샤워실, 파라솔, 구명조끼, 튜브)도 무료로 편히 잘 이용했습니다",,
진하해수욕장,아현,5.0,"울산의 바다 , 진하해수욕장
나는 울산사람은 아니지만
과거에 진하인 시절에 가고싶었던 곳ㅎㅎ…",,
진하해수욕장,하누리,5.0,"바닷바람이 굉장히 시원해요
삼시세끼 생선구이를 식사후 잠시 발담가본곳
관광객들의 행복한 모습을 엿보고 갑니다.",,
진하해수욕장,고포릿,5.0,아담한 해변입니다. 비수기인 가을에 들러서 하늘과 바다 색이 비취색 같습니다. 해변 바로 앞의 아파트 숙소에서 바라본 일출과 진하해수욕장은 아름답습니다. 가을 구름낀 하늘아래 바닷 빛깔이 너무 아름답습니다. 맛있는 음식은 간절곷 주변 항구들에서 맛있는 해산물 건어물을 즐기거나 살 수 있더군요.,,
진하해수욕장,Ultra violet,4.0,"작고 아담한 해변. 명선도가 그 운치를 더해 주는 곳.
비수기에 방문하면 그 고즈넉함을 오롯이 느낄 수 있음.",,
진하해수욕장,이병훈 (쿨가이),5.0,"간만에 쉬는날이라 울산에 마실왔다가 잠시들리게된 진하해수욕장!
막바지 휴가에 사람들이 많이 있네요^^
날씨도 좋고 물도 맑아서 수영하고 싶네요^^;;;
기분이 좋아지는 해수욕작인듯 합니다~",,
진하해수욕장,명일프로덕션,2.0,울산 광역시 울주군 진하해수욕장에서 가장 유명한건 해수욕장이 두곳 이라는데 있다. 마치 모세가 바다를 가르듯  두곳의 가운데는 작은 섬으로 가는 길이 있다.,,
진하해수욕장,박하성,4.0,"잘~ 놀고 왔습니다!

파라솔,큐브,구명조끼,삽 무료대어…",,
진하해수욕장,동섭,5.0,명선도가 있는 진하해수욕장 이쁘고 사진찍기 좋습니다,,
진하해수욕장,심원보,5.0,한적함 캠핑시설도있음,,
진하해수욕장,한지연,3.0,"해변가 주변  먹거리  볼거리 즐길거리가 좋아요
산책하기도좋고
차박하기도 굿~",,
진하해수욕장,한미현,4.0,야영장도 있고 햇볕도 많이 안들고 좋네요,,
진하해수욕장,이혜자,5.0,진하해수욕장 깨끗하고  볼거리도많고 모래도 좋아요,,
진하해수욕장,우리템푸스,5.0,우리 서방이랑. 결혼전 한번씩 다니던 곳. ...진하해수욕장~~,,
진하해수욕장,김민철,5.0,울주 서생면 진하해변 인심 남아있고 해안뷰 시원하고 먹거리도 다양합니다.,,
진하해수욕장,하하파파vlog,4.0,"주차하려면 아침일찍가는거 추천, 편의시설 있음. 아이들 모래놀이하기 좋음",,
진하해수욕장,jang-wook lee,5.0,"경주쪽의 돌맹이 해수욕장에 실망하고, 1시간 30분 걸려 이곳에 도착했습니다. 부드러운 모래가 아주 만족스러웠습니다. 아이들도 신나게 모래놀이를 했습니다.",,
진하해수욕장,JJ하임,4.0,"어릴때 가보고 20년만에 다시 가보니~
그냥 아주 그냥 예전 그대로~~
발전이 없어서 더 좋으네요^^",,
진하해수욕장,임재훈 (바보사랑),5.0,다시가보고싶은곳,,
진하해수욕장,Seunggu Choe,3.0,해수욕장이나 관광지 느낌보다...,,
진하해수욕장,윤작,4.0,넓고 해산물 음식점이 많았음,,
진하해수욕장,트레비C TreviC,3.0,파도가 잔잔해서 서핑하기 좋은바다 이번 10호태풍으로 여러곳에 피해가 많네요!,,
진하해수욕장,황성대,4.0,"강양포와 명선도를 배경으로 일출사진  촬영지로 유명한 장소이며, 여름철엔 해수욕장으로 인기만점이다. .",,
진하해수욕장,김재철,4.0,조용한 해변입니다,,
진하해수욕장,승열이,5.0,일출이 멋져요,,
진하해수욕장,국영춘,5.0,해수욕장 물이 좋네요~,,
진하해수욕장,홍의진,3.0,오늘처럼 바람 부는날 모두를 즐겁게 하네요,,
진하해수욕장,Noah Youn,1.0,"쓰레기,썩은모래와해초들 때문에 모래밟는게 너무 싫었습니다.",,
진하해수욕장,ᄋ,5.0,진하해수욕장! 바다 최고!,,
진하해수욕장,MJ's OPEN MUSIC.,5.0,"수심도 얕고 파도도 거칠지 않아
아이들이 놀기 좋은 곳으로
MT 로도 안성 맞춤인 곳이죠",,
진하해수욕장,Jongeok Park,5.0,소나무가 해변가에 있고 바다중간에 섬도있고 운치있네요 때마침 비도 오구요,,
진하해수욕장,never mind S,3.0,조용허니 좋네요 바닷가,,
진하해수욕장,김성윤,5.0,해상 레조트의 명소 입니다,,
진하해수욕장,Jaewook Choi,5.0,남서풍때 윈드서핑 최고의 스팟.ㅋ,,
진하해수욕장,j cho,4.0,윈디서핑구경도하고 좋아요,,
진하해수욕장,오성옥,5.0,한적하니 산책하기 좋아요,,
진하해수욕장,Song Eun,4.0,명선도와 풍경이 좋은 바다.,,
진하해수욕장,오광진,4.0,"일출이 멋져요
조용한 해변가",,
진하해수욕장,Tony Park,4.0,깨끗하고 좋음,,
진하해수욕장,Hyunwook Kim,3.0,넓고 해산물 업소가 많은 해수욕장,,
진하해수욕장,김수남,2.0,"주차장이 부족해 주민과 행정부서와 갈등이
심했다.",,
진하해수욕장,김대성,3.0,윈드 서핑을 하는 사람들이 있음,,
진하해수욕장,조영득,4.0,시원한 파도 멋진 곳,,
진하해수욕장,테슬라,5.0,추천할만합니다.,,
진하해수욕장,ACI,5.0,진..,,
진하해수욕장,이석승,4.0,깨끗하고 좋음.,,
진하해수욕장,박영희,5.0,대구임창정,,
진하해수욕장,Charlse Eugene,3.0,휴 푸 ㅠ,,
진하해수욕장,mari story 1,4.0,물이조금...,,
진하해수욕장,김수연,5.0,조용하고 예쁜 바다에요. 주차도 무료로 가능하고요. 바다가 모래사장이라 좋네요.,,
진하해수욕장,최프로.경치,5.0,"good windy,kitesurfing",,
진하해수욕장,Huy Nguyen-Phu,4.0,"Nice view! But in summer night, there are many mosquitoes.",,
진하해수욕장,金今女 (鑫雨梦),5.0,20년 넘게 살아온 이곳이 제2의 고향입니다. . .,,
진하해수욕장,아프릴리아,5.0,,,
진하해수욕장,Dii Phạm,5.0,,,
진하해수욕장,조천현,5.0,,,
진하해수욕장,DONG WOO KIM,5.0,,,
진하해수욕장,김재욱,5.0,,,
진하해수욕장,Bart KIM,2.0,,,
진하해수욕장,heung gi oh,4.0,,,
진하해수욕장,Myounghee Park (Maker M),5.0,,,
진하해수욕장,김재진,1.0,,,
진하해수욕장,Ganzorig Ganzorigshi,5.0,,,
진하해수욕장,Kim Kyoung rock,4.0,,,
진하해수욕장,최재희,5.0,,,
진하해수욕장,김정훈,3.0,,,
진하해수욕장,정재영,5.0,,,
진하해수욕장,Ella Mae D.,5.0,,,
진하해수욕장,JUN BAE,4.0,,,
진하해수욕장,구울목,4.0,,,
진하해수욕장,Marcus Kim,5.0,,,
진하해수욕장,Soo Neilson,3.0,,,
진하해수욕장,안승만,3.0,,,
진하해수욕장,Alpaslan Şenyurt,5.0,,,
진하해수욕장,이혁,3.0,,,
진하해수욕장,김현웅,4.0,,,
진하해수욕장,김동훈,5.0,,,
진하해수욕장,최병주,5.0,,,
진하해수욕장,Jae Hyun Park,4.0,,,
진하해수욕장,이별양,5.0,,,
진하해수욕장,김재형,5.0,,,
진하해수욕장,Juyoung Moon,5.0,,,
진하해수욕장,이벰,4.0,,,
진하해수욕장,안재영,5.0,,,
진하해수욕장,김도성,4.0,,,
진하해수욕장,ADHY PRINT ART,5.0,,,
진하해수욕장,LIMA LIMA,4.0,,,
진하해수욕장,hyun jo park,3.0,"명선도를 중심으로
트윈비치 같은 형태를 하고 있으며
물도 깨끗하고 파도도 강하지 않아…",,
진하해수욕장,JadeSon DIC,4.0,울산 최고의 해변. 명선도와 명선교도 덤으로 구경할 수 있음. 야간 조명쇼도 볼 수 있다는데 다음 기회로,,
진하해수욕장,triet kim,4.0,"흔하게 보는 해수욕장. 해파랑길 4,5 구간.
해변에 작은섬(명선도)이 이색적인 분위기를 연출함. 야간조명있슴.",,
진하해수욕장,우리반친구,5.0,파라솔 무료. 튜브 개인당 2개 렌탈 무료. 구명조끼 무료. 샤워실 무료. 이것만으로도 별 5개임. 편의시설과 모래사장이 무척 가까움. 주차장도 가깝고 무료.(7.1~8.30) 바닷물은 깨끗한 편은 아니지만 해수욕 하기엔 충분함.,,
진하해수욕장,DaeHwan Kim,5.0,"작은 섬인 명선도 풍경과 한파주의보가 내리는 날
피어오르는 물안개와 일출이 장관입니다",,
진하해수욕장,박영환,4.0,"명선도일출이 유명한곳이네요.
여름뿐아니라 사계절모두 좋은곳입니다
몇년전  일출 사진도  한장 첨부합니다",,
진하해수욕장,Heart Corea,5.0,"내 마음의 바다는 물빛이다.
가득 채워진 파도같은 눈물이
윤슬처럼 반짝거리는 곳.…",,
진하해수욕장,여행하는흰둥이,5.0,조용하고 산책하기 좋은 해수욕장이다. 일출을 보며 산책하기 좋았다. 화장실이 곳곳에 있고 주변에 편의점 및 음식점들이 있다.,,
진하해수욕장,삼지니,5.0,"작은 섬에 드나들수도 있고 펜션들도 저렴하고 이용하기 좋았어요 울주군에서 관리를 잘해주어 부대시설(샤워실, 파라솔, 구명조끼, 튜브)도 무료로 편히 잘 이용했습니다",,
진하해수욕장,아현,5.0,"울산의 바다 , 진하해수욕장
나는 울산사람은 아니지만
과거에 진하인 시절에 가고싶었던 곳ㅎㅎ…",,
진하해수욕장,하누리,5.0,"바닷바람이 굉장히 시원해요
삼시세끼 생선구이를 식사후 잠시 발담가본곳
관광객들의 행복한 모습을 엿보고 갑니다.",,
진하해수욕장,고포릿,5.0,아담한 해변입니다. 비수기인 가을에 들러서 하늘과 바다 색이 비취색 같습니다. 해변 바로 앞의 아파트 숙소에서 바라본 일출과 진하해수욕장은 아름답습니다. 가을 구름낀 하늘아래 바닷 빛깔이 너무 아름답습니다. 맛있는 음식은 간절곷 주변 항구들에서 맛있는 해산물 건어물을 즐기거나 살 수 있더군요.,,
진하해수욕장,Ultra violet,4.0,"작고 아담한 해변. 명선도가 그 운치를 더해 주는 곳.
비수기에 방문하면 그 고즈넉함을 오롯이 느낄 수 있음.",,
진하해수욕장,이병훈 (쿨가이),5.0,"간만에 쉬는날이라 울산에 마실왔다가 잠시들리게된 진하해수욕장!
막바지 휴가에 사람들이 많이 있네요^^
날씨도 좋고 물도 맑아서 수영하고 싶네요^^;;;
기분이 좋아지는 해수욕작인듯 합니다~",,
진하해수욕장,명일프로덕션,2.0,울산 광역시 울주군 진하해수욕장에서 가장 유명한건 해수욕장이 두곳 이라는데 있다. 마치 모세가 바다를 가르듯  두곳의 가운데는 작은 섬으로 가는 길이 있다.,,
진하해수욕장,박하성,4.0,"잘~ 놀고 왔습니다!

파라솔,큐브,구명조끼,삽 무료대어…",,
진하해수욕장,동섭,5.0,명선도가 있는 진하해수욕장 이쁘고 사진찍기 좋습니다,,
진하해수욕장,심원보,5.0,한적함 캠핑시설도있음,,
진하해수욕장,한지연,3.0,"해변가 주변  먹거리  볼거리 즐길거리가 좋아요
산책하기도좋고
차박하기도 굿~",,
진하해수욕장,한미현,4.0,야영장도 있고 햇볕도 많이 안들고 좋네요,,
진하해수욕장,이혜자,5.0,진하해수욕장 깨끗하고  볼거리도많고 모래도 좋아요,,
진하해수욕장,우리템푸스,5.0,우리 서방이랑. 결혼전 한번씩 다니던 곳. ...진하해수욕장~~,,
진하해수욕장,김민철,5.0,울주 서생면 진하해변 인심 남아있고 해안뷰 시원하고 먹거리도 다양합니다.,,
진하해수욕장,하하파파vlog,4.0,"주차하려면 아침일찍가는거 추천, 편의시설 있음. 아이들 모래놀이하기 좋음",,
진하해수욕장,jang-wook lee,5.0,"경주쪽의 돌맹이 해수욕장에 실망하고, 1시간 30분 걸려 이곳에 도착했습니다. 부드러운 모래가 아주 만족스러웠습니다. 아이들도 신나게 모래놀이를 했습니다.",,
진하해수욕장,JJ하임,4.0,"어릴때 가보고 20년만에 다시 가보니~
그냥 아주 그냥 예전 그대로~~
발전이 없어서 더 좋으네요^^",,
진하해수욕장,임재훈 (바보사랑),5.0,다시가보고싶은곳,,
진하해수욕장,Seunggu Choe,3.0,해수욕장이나 관광지 느낌보다...,,
진하해수욕장,윤작,4.0,넓고 해산물 음식점이 많았음,,
진하해수욕장,트레비C TreviC,3.0,파도가 잔잔해서 서핑하기 좋은바다 이번 10호태풍으로 여러곳에 피해가 많네요!,,
진하해수욕장,황성대,4.0,"강양포와 명선도를 배경으로 일출사진  촬영지로 유명한 장소이며, 여름철엔 해수욕장으로 인기만점이다. .",,
진하해수욕장,김재철,4.0,조용한 해변입니다,,
진하해수욕장,승열이,5.0,일출이 멋져요,,
진하해수욕장,국영춘,5.0,해수욕장 물이 좋네요~,,
진하해수욕장,홍의진,3.0,오늘처럼 바람 부는날 모두를 즐겁게 하네요,,
진하해수욕장,Noah Youn,1.0,"쓰레기,썩은모래와해초들 때문에 모래밟는게 너무 싫었습니다.",,
진하해수욕장,ᄋ,5.0,진하해수욕장! 바다 최고!,,
