place_id,user_id,score,comment,Unnamed: 0.1,Unnamed: 0
장생포고래문화마을,최찬돌 (찬돌이),4.0,괘거 포경업을 하는 어촌의 모습을 테마로 마을이 조성되어 있습니다. 둘러보면 꽤 재밌습니다. 어르신들은 옛 추억에 빠질 수 있을 것 같습니다. 어른들이 삼삼오오 쭈구려 앉아 달고나를 만드는 모습도 볼 수 있었네요. 그냥 마을만 있는 것이 아니고 복고 분장을 한 스텝들도 곳곳에 있어 분위기가 독특합니다.,,
장생포고래문화마을,gonta lee,4.0,괜찮은 곳 같아요. 이번에는 혼자 여행이라 가족들 데리고 오려고 동선만 파악하고 스킵 했습니다. 공원이 꽤 넓은데 모노레일이 언덕위까지 다니는걸 보니 고래박물관 주차해도 될 듯 합니다. 입장료와 지도 참고하세요~,,
장생포고래문화마을,SH “겐조flowers” P,5.0,"울산에20년넘게살면서 첨가봤네요
이런곳이 있었는지도 몰랐어요
주중이라 사람많이없어서 즐겁게…",,
장생포고래문화마을,Sue Park,4.0,"온라인으로 티켓구매가능(네이버로그인시)
생각보다 볼거리가 다양하고 취향에 맞춰 선택할수있음.
공원에 테마파크?같은 7-80년대 작은마을을 만들어놨음(오락실, 달고나등 체험)
돌고래는 관람시간을 체크후에 갈것.",,
장생포고래문화마을,HyunJi Jang,5.0,"흑백폴라로이드 만족해요!
담쟁이들도 이쁘게 심겨서 있어서 사진찍으니 너무 이쁘고, 건물들도 잘 꾸며져있어서 좋았어요. 올라가는 길은 조금 힘들지만, 산책삼아 걸을 만합니다.",,
장생포고래문화마을,놉노노,5.0,다른 지역에서 온 가족분들과 즐길만한 장소 입니다. 옛날의 골목을 재현해 놓았으며 부분적으로 참여할 수 있는 곳이 있으며(국자 설탕 녹이기등등) 옛날 군것질 거리. 장난감등을 살수 있는 부분도 있습니다. 흑백 사진을 찍을 수 있는 사진관도 있어서 올때마다 한 컷씩 찍었네요... 고래를 좋아하는 아들덕에 다음번에 또 올것 같습니다. 항상 좋은 추억 남겨주는 좋은 곳입니다.,,
장생포고래문화마을,JIN PK,5.0,"아들이 달고나하러가자고 가게되었는데 아이들도어른들도 달고나도하고 추워서 어묵과 잔치국수,짜장면도 따뜻하게 먹고 다른곳도 구경잘하고왔어요^^ 마지막에 딱지치기도했네요~~",,
장생포고래문화마을,Hyun-woong Im,5.0,"더워서 대충 보고 나왔지만, 시원할 때 가면 천천히 향수를 느낄 수 있는 곳이네요",,
장생포고래문화마을,이재승,5.0,고래관련 전시품도 많고 체험할 것도 많아요. 경치도 좋고 아이들이랑 오면 너무 좋겠어요,,
장생포고래문화마을,풀꽃향기,4.0,"고래문화마을
장생포옛날 마을 ~작은 마을과 고래를 주제로 잘 꾸며진 공원과 산책로 넓은 주차시설과 포토존
추억여행하기에 좋은 장소 입니다",,
