place_id,user_id,score,comment,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0
박제상유적지,MJ Yang,5.0,"신라의 충신 박제상의 공적과 업적을 볼 수 있는 곳.
주변에 한우식당이 많아서 가족들과 함께 나들이 겸 관람 후 외식하기도 좋음.",,,,
박제상유적지,john moon lee,4.0,"신라시대 위인을 모시는 유일한 곳
지나가는 길이 있다면 들어보시길 다만 일부러 찾아가기에는 ...",,,,
박제상유적지,남윤성호,4.0,"간단히 산책겸 나들이갔다오기엔 좋아요^^
역사공부도하고ㅎ",,,,
박제상유적지,김기헌,4.0,고즈넉한 장소에 바람쇠러 오기좋은 곳입니다. 역사공부도 되고 좋았네요.,,,,
박제상유적지,박광호,5.0,"가을 단풍에 쌓여 있는 모습이 정말 좋았습니다.
잊고 있었던 역사의 기억도 다시 살아나고,",,,,
박제상유적지,김현수,2.0,"울산 울주군 두동면에 위치한 울산유적지중 하나인 박제상유적지입니다.
시내에서 떨어져 있어 한적하고 조용합니다. 잠시 여유로움을 가질수 있
는곳.  뒷편은 치술령이 소재하고 있으니 시간된다면 산행도 좋아요.",,,,
박제상유적지,wisdom빛을 두메,4.0,"한적하고 조용한 곳에 위치해 있습니다.

신라의 충신이자 부도지의 저자로 알려진 박제상씨에 관심이 있다면, 전시관을 한번쯤 둘러보는것도 괜찮을것 같습니다.",,,,
박제상유적지,SH,4.0,"문화유산 잘 보존 되어야 하는대
안타깝지만 보면 산책도 하니 좋았습니다",,,,
박제상유적지,tram la,5.0,주차도 쉽고 인근 선바위도 가까워 아이들 데리고 나들이 가기에 좋아요~,,,,
박제상유적지,황진욱,3.0,사람이 많이 찾는 관광지는 아닙니다. 치산서원과 함께 관람이 가능합니다.,,,,
박제상유적지,시골기차04DAMOA,1.0,박제상 유적지 ㅡ임금형제를 위해 신하는 집안이 쑥대밭이 되었네요 ㅡ임금이 많이 미안했나 봅니다,,,,
박제상유적지,신원창,3.0,"옛사람의 정신을 읽는 곳이며
그기에 비해 건물이 못 따라 가네요",,,,
박제상유적지,이승엽,5.0,"볼건없었지만 주변경치가 너무 좋았네요
편의점이나 먹울거 파는곳이 있으면 더 좋겠습니다",,,,
박제상유적지,오월애,4.0,비가 내리는 날 방문을 했는데 고즈넉한 느낌이 아주 좋습니다. 툇마루에 앉아 처마를 쳐다보는 그 모습 또한,,,,
박제상유적지,루미루미,5.0,유명한 박제상의 삶과 모습을 알 수 있는 이곳! 박제상 유적지는 옛날 모습 그대로 품고 있을 뿐만아니라 박제상에 대해 잘 알 수 있어요~~~^^,,,,
박제상유적지,Sang Kim,4.0,조용한 분위기에 신선한 공기를 느끼면서 ~,,,,
박제상유적지,양만수,4.0,옛날의 고택이 좋네요,,,,
박제상유적지,Ulmok Ahn,4.0,한번정도 다녀올만한 곳이네요. 단풍이 들어서 넘 이쁘구요,,,,
박제상유적지,신원창,3.0,"옛사람 정신을 생각하는 곳
건축물은 별로네요",,,,
박제상유적지,SEUNGCHEOL BAEK,5.0,고즈넉하니 가볍게 둘러보기 좋아요,,,,
박제상유적지,steve cho,4.0,"고즈넉하니 주말에 꽃구경하기 좋습니다.
역사공부도 하고 울산 인물도 알고 아이들 데려오면 좋겠습니다.",,,,
박제상유적지,이도무,4.0,신라시대 역사인물 로 유명한 박제상  유적지  새벽에 자전거 타고 경건하게 참배하고 왔읍니다.   잘 가꾸어져서  역사 공부도할겸  한번씩 다녀가면 아주 좋읍니다.,,,,
박제상유적지,청류 정순암,5.0,"나라 사랑의 실천
한 번 찾아 보면 쉽게 이해됩니다.",,,,
박제상유적지,초이,5.0,1월31일 함박 눈으로 치장하였네요^~^,,,,
박제상유적지,박세호,4.0,2019년  7월 중순까지 부분공사중이라 전체적으로 둘러 보진 못 했습니다.. 단체에서 테마답사겸 환경정화활동으로 다녀왔습니다만.청소 상태가 너무 양호해서 내부 땅바닥에 잡초제거만 해야할정도로 깔끔했네요..,,,,
박제상유적지,장미애,4.0,볼건없지만 코로나시국에 사람거의없고 애들풀어놓기는 좋아요  울산출신위인이니 근처 유적지돌며 한번쯤 가보는것도 괜찮을듯,,,,
박제상유적지,최Cy,4.0,"남편이랑 첫 방문  평일이라 조용해서 천천히  둘러봄 박제상의 애국심,  가족애가  맘이아팠지요  가족들모르게 오랑케나라로 로떠날수밖에 없었으니  ~~~",,,,
박제상유적지,Gu Park,4.0,지나가는 길이라면 들릴만 합니다. 잘해놨습니다. 아이들 데려가서 옛날에 여기가 어떤 나라가 있었는지 정도 알려주면 좋아할것 같구요. 해설사님도 주말인데 와서 설명 해주고 감사했습니다.,,,,
박제상유적지,ᅳ까꿍,2.0,멀리서 찾아갔는데 생각보다 볼거리가 없어요..,,,,
박제상유적지,고선미,4.0,시설물이 잘되어있어 개인적으로 방문을해도 좋아요? 단체관람이면 안내인이 있음,,,,
박제상유적지,hwasun chun (써니),5.0,"한적하고 깔끔하고 엄청 조용한곳이예요
햇빛좋은날 산책하기좋은곳이예요",,,,
박제상유적지,옥작가,3.0,조용히  다녀오세요ㆍ,,,,
박제상유적지,몽돌이,3.0,"주차장이크고 화장실깨끗
다만교통이불편합니다",,,,
박제상유적지,블랙말랑카우,3.0,주위에 할건 없지만 그냥 한바퀴 산책하기 좋은곳?,,,,
박제상유적지,기홍손,3.0,"현재를 보러간것이 아니고
과거를 보러갔는데 과거는 보이지않음.",,,,
박제상유적지,배춘한,3.0,"충절공의 역사적의미를 후손들에게 물려줄 가치있는곳으로 잘보존되어 많은사람들의
귀감이되는장소",,,,
박제상유적지,SC “Mr. Park” Park,4.0,정리가 잘 되었지만 주변 시설들이 아쉽네요.,,,,
박제상유적지,임영숙,5.0,"친구들과 즐거운 시간 이었습니다 ~🍀
다시 한번 가보고 싶은곳입니다~🌹…",,,,
박제상유적지,꼬롱,4.0,한번쯤 들러서 박재상에 대해 살펴봐도 뜻있는 일 일것같아요,,,,
박제상유적지,Qoxvxop Pegasus,5.0,치술령도 가보고 박제상이라는 옛 충신 선조분도 보고  좋은데요,,,,
박제상유적지,yongdoo Kim,4.0,깨끗하고 관리가 잘 되어 가족들이 여행하기에 좋은 곳 입니다.,,,,
박제상유적지,김정숙정숙,5.0,"주차장이넓고조용한곳
애들대리고둘러볼수있는곳
입장료없슴",,,,
박제상유적지,신원창,4.0,"선조의 얼이 숨쉬는곳
들러는 길에 꽃 차라도 한잔이
어떤가요",,,,
박제상유적지,정덕영,5.0,"역사가 살아 숨쉬는 충절의 현장.
한적하고 숙연한 장소.",,,,
박제상유적지,보정,4.0,주위둘러보기 좋음. 다보는데 15분정도?,,,,
박제상유적지,김평국,4.0,잠깐들러서 공부하기 좋음 찾는 사람이 적어 편리함,,,,
박제상유적지,배수연,5.0,교육장소로 매우 유익함,,,,
박제상유적지,유수낙화,5.0,모르던 역사를 많이 배우게 되었다 교육목적으로도 좋을듯하다,,,,
박제상유적지,J-W Lee,3.0,사람들이 잘 오지 않는 한적한 곳입니다,,,,
박제상유적지,김동욱,3.0,관리부재인지  코로나 땜인지,,,,
박제상유적지,오길수,5.0,코로나 땜에 사람없네요,,,,
박제상유적지,임용현,5.0,순국선열행사 참여,,,,
박제상유적지,kyingsu lee,5.0,역사적공부많이하고갑니다,,,,
박제상유적지,황대호,5.0,한적하고 산책하기 좋은 장소,,,,
박제상유적지,김사헌,5.0,신라의 혼을 느낄 수 있습니다,,,,
박제상유적지,이충욱,5.0,대도시 근교 한적한 시골 느낌,,,,
박제상유적지,Jaedoeg Lyu,4.0,충신  박제상 리스펙트!,,,,
박제상유적지,Jun Hwang,5.0,조용히 산책하세요,,,,
박제상유적지,Hyeong Geun Lee,5.0,근처 한우식육식당이 맛있습니다,,,,
박제상유적지,Ji Ae Yang,3.0,잠깐산책할만한곳,,,,
박제상유적지,Matthew Jang,4.0,신라의 충신 박제상을 배향한 치산서원,,,,
박제상유적지,WY jeong,3.0,드문드문 찾아오는 관광지,,,,
박제상유적지,최우혁,4.0,망부석 을 안다면 가볼만함,,,,
박제상유적지,박우종,4.0,매년 울주군청 주관 행사,,,,
박제상유적지,현KIM,5.0,좋네요,,,,
박제상유적지,최삐가레옹,5.0,아주 좋아요,,,,
박제상유적지,정우석,5.0,유익해요,,,,
박제상유적지,똥꼬&콩이&징징이집사,3.0,볼게 없어요,,,,
박제상유적지,changil kim,5.0,감동,,,,
박제상유적지,에스코바르파블로,3.0,좋아요,,,,
박제상유적지,남남항모,3.0,좋아요,,,,
박제상유적지,전명서,5.0,신라의 충신,,,,
박제상유적지,KEUNSEOK H,5.0,부도지 저자 박제상 유적지,,,,
박제상유적지,배성원,2.0,그냥,,,,
박제상유적지,최수진,4.0,좋아요,,,,
박제상유적지,소금과쌀윤하,5.0,청정지역,,,,
박제상유적지,"돌고래는,사람을 찢어",5.0,김모마리,,,,
박제상유적지,KPOP DANCE,4.0,유적지,,,,
박제상유적지,김혁태,5.0,조아조아,,,,
박제상유적지,황진우서연,5.0,망부석,,,,
박제상유적지,김동찬,4.0,유적지,,,,
박제상유적지,有本禎男,4.0,"2014년 9월 20일(토) 방문 울산시의 버스 투어에 참가해 방문한 가이드씨는 한국어였으므로, 나에게는 이해할 수 없었지만 동승의 투어 참가자에게는 일본어 영어를 할 수 있다…",,,,
박제상유적지,고준길,4.0,,,,,
박제상유적지,김만수,4.0,,,,,
박제상유적지,youngwoo lee,4.0,,,,,
박제상유적지,안.,4.0,,,,,
박제상유적지,하병윤,5.0,,,,,
박제상유적지,김소장,5.0,,,,,
박제상유적지,유태수TB,5.0,,,,,
박제상유적지,포동포동,3.0,,,,,
박제상유적지,박근진,5.0,,,,,
박제상유적지,ran c,5.0,,,,,
박제상유적지,최준고,4.0,,,,,
박제상유적지,이경희,3.0,,,,,
박제상유적지,Tufail Gul (JohnGul),5.0,nice place,,,,
박제상유적지,정준락,5.0,,,,,
박제상유적지,박진용,1.0,,,,,
박제상유적지,여비,5.0,,,,,
박제상유적지,윤동석,4.0,,,,,
박제상유적지,최재혁,3.0,,,,,
박제상유적지,Red Skon,5.0,,,,,
박제상유적지,박근모,4.0,,,,,
박제상유적지,RED HAWK KOR,5.0,,,,,
박제상유적지,김건우,5.0,,,,,
박제상유적지,채동박,5.0,,,,,
박제상유적지,정은희,2.0,,,,,
박제상유적지,Diamond kim,5.0,,,,,
박제상유적지,김동균,5.0,,,,,
박제상유적지,주식지재구,4.0,,,,,
박제상유적지,맨손의마술사박가이버,4.0,,,,,
박제상유적지,Ji-woong Choi,5.0,,,,,
박제상유적지,백철우,5.0,,,,,
박제상유적지,최正식님,5.0,,,,,
박제상유적지,Richard Kim,4.0,,,,,
박제상유적지,Kyoung Dal Kim (Josh),5.0,,,,,
박제상유적지,현영근,5.0,,,,,
박제상유적지,김성익,4.0,,,,,
박제상유적지,SeungKi Shin,4.0,,,,,
박제상유적지,핑크공주,3.0,,,,,
박제상유적지,공상식,4.0,,,,,
박제상유적지,선태양,5.0,,,,,
박제상유적지,조영효,3.0,,,,,
박제상유적지,배성욱,3.0,,,,,
박제상유적지,Joonho Seol,5.0,,,,,
박제상유적지,Kyungsun “오냠냠” Oh,4.0,,,,,
박제상유적지,안창호,4.0,,,,,
박제상유적지,안현우,5.0,,,,,
박제상유적지,김인수,2.0,,,,,
박제상유적지,김칭구,5.0,,,,,
박제상유적지,손종현종현,5.0,,,,,
박제상유적지,김찬욱,5.0,,,,,
박제상유적지,안윤정,5.0,,,,,
박제상유적지,이상훈,5.0,,,,,
박제상유적지,lee chang sun,3.0,,,,,
박제상유적지,김진주,4.0,,,,,
박제상유적지,김귀순,4.0,,,,,
박제상유적지,jung gilsun,4.0,,,,,
박제상유적지,free10adk97s,3.0,,,,,
박제상유적지,요미,3.0,,,,,
박제상유적지,minho kim,2.0,,,,,
박제상유적지,HongBo Sim,4.0,,,,,
박제상유적지,최상광 (Sang choi),3.0,,,,,
박제상유적지,김윤호,5.0,,,,,
박제상유적지,장세경,1.0,,,,,
박제상유적지,박재우,4.0,,,,,
박제상유적지,검은보리눈썹낙타,4.0,,,,,
박제상유적지,배준용,4.0,,,,,
박제상유적지,Moo Park,4.0,,,,,
박제상유적지,조상기,5.0,,,,,
박제상유적지,주옥자,1.0,,,,,
박제상유적지,박철성,5.0,,,,,
박제상유적지,j.e kim,3.0,,,,,
박제상유적지,홍윤기,3.0,,,,,
박제상유적지,변수석,4.0,,,,,
박제상유적지,박원규,4.0,,,,,
박제상유적지,상춘최,5.0,,,,,
박제상유적지,유니콘,5.0,,,,,
박제상유적지,Rang Ahn,3.0,,,,,
박제상유적지,황태욱,3.0,,,,,
박제상유적지,박순옥,4.0,,,,,
박제상유적지,Jongho Kim (팜수파낏 - 가지농장),5.0,,,,,
박제상유적지,박창열,4.0,,,,,
박제상유적지,용한옥,5.0,,,,,
박제상유적지,둥글레차,5.0,,,,,
박제상유적지,김정국,5.0,,,,,
박제상유적지,강시봉,3.0,,,,,
박제상유적지,김강희,4.0,,,,,
박제상유적지,태화강산꾼,5.0,,,,,
박제상유적지,정일석,1.0,,,,,
박제상유적지,Chan Yun Park,5.0,,,,,
박제상유적지,jjcqq77 jo,1.0,,,,,
박제상유적지,전병관,5.0,,,,,
박제상유적지,이정재,3.0,,,,,
박제상유적지,이수철,4.0,,,,,
박제상유적지,이찬희,5.0,,,,,
박제상유적지,강종욱 (浮雲),5.0,,,,,
박제상유적지,Byeong in Jeong,3.0,,,,,
박제상유적지,Nosirjon,4.0,,,,,
박제상유적지,최룡국,5.0,,,,,
박제상유적지,이규인,5.0,,,,,
박제상유적지,박진철,5.0,,,,,
박제상유적지,박원도,5.0,,,,,
박제상유적지,이찬승,2.0,,,,,
박제상유적지,공인택,2.0,,,,,
박제상유적지,이동규,4.0,,,,,
박제상유적지,김재화,5.0,,,,,
박제상유적지,최주목,5.0,,,,,
박제상유적지,천무광,3.0,,,,,
박제상유적지,강재훈,5.0,,,,,
박제상유적지,청도향원,4.0,,,,,
박제상유적지,fk c,5.0,,,,,
박제상유적지,정진식,3.0,,,,,
박제상유적지,MJ Yang,5.0,"신라의 충신 박제상의 공적과 업적을 볼 수 있는 곳.
주변에 한우식당이 많아서 가족들과 함께 나들이 겸 관람 후 외식하기도 좋음.",,,,
박제상유적지,john moon lee,4.0,"신라시대 위인을 모시는 유일한 곳
지나가는 길이 있다면 들어보시길 다만 일부러 찾아가기에는 ...",,,,
