place_id,user_id,score,comment,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0
목도,ss hwang,5.0,"우리나라 동해안 쪽에 있는 유일한 상록수림인 천연기념물 제65호 목도입니다. 처용암이 떠 있는 외황강 하구 쪽으로 2km 떨어진 곳에 위치하고 있습니다. 사진에서 보시다시피 공단 사이에 위치해 있고 표지판도 없어 지나치기 쉬운 곳이에요. 허가 없이는 출입할 수 없어 건너 볼 수밖에 없지만 얼마 전 천연기념물 제330호, 멸종위기 야생생물 1급으로 지정된 수달이 서식하는 소중한 곳입니다.",,,,
목도,기영민,3.0,일반사람들은 갈수가 없어요,,,,
목도,Rush jack kim,5.0,경치가 좋고 박제상님이 돌아가신 곳...,,,,
목도,박영환,4.0,조용하고 경치좋은 곳 입니다.,,,,
목도,하창원,5.0,좋아요,,,,
목도,장을한,2.0,,,,,
목도,김병우,2.0,,,,,
목도,장미주,5.0,,,,,
목도,김태국,5.0,,,,,
목도,김덕용,5.0,,,,,
목도,Rudy Roh,5.0,,,,,
목도,Taeseon Kim,2.0,,,,,
목도,Gavaksh Bhatnagar,5.0,,,,,
목도,이문수,2.0,,,,,
목도,y,5.0,"울산 동백섬. 일반인 출입금지. 인근에 개운포, 처용암..",0.0,0.0,0.0,0.0
목도,ㅐㅌㄴㄴㅇ,5.0,,1.0,1.0,1.0,1.0
목도,박영희,3.0,목동에 갈려면 배는 어디서 타나요?  배시간도 알고 싶습니다.,2.0,2.0,2.0,2.0
