place_id,user_id,score,comment
헤이다이닝,리뷰몰아쓰기,3.0,울산에서 갈만한 양식집
헤이다이닝,ㅎ0ㅎ,4.0,서비스 친절했고 음식도 괜찮았어용서울 기준으론 가성비도 나쁘지 않았습니댜주차는 조금 불편
헤이다이닝,뫙뫙,4.0,음식은 진짜 맛있어요!!직원들도 넘 친절하고😄다만 칸막이 같은거 없이 걍 뻥뚫린 하나의 공간이라 사람 많으면 엄청 시끄러워요. 뭔 얘기하는지 하나도 안들릴 정도ㅠ조용한 곳 좋아하시면 비추!!
헤이다이닝,요꿍,5.0,
헤이다이닝,야무지게 냠냠,1.0,1) 가격대비 맛없음2) 도떼기시장처럼 웅성웅성 시끄럽고 분잡스러움3) 주차공간없음정말 딱! 아래 누군가의 리뷰처럼 인스타용 식당같음..
헤이다이닝,,2.0,맛없고 시끄러움ㅜㅜㅜ
헤이다이닝,박정규,1.0,
헤이다이닝,삐약,4.0,맛있어여 리뷰보고 큰 기대는 안 하고 갔었는데전 친절하다고 느꼈고 배부르게 잘 먹고 나왔어요바질파스타는 조금 짰어요 그거말곤 만족이요아란치니 그거 맛있어용ㅎㅎ
헤이다이닝,+,1.0,음식 별로임 맛없음.. 굳이 예약해서 가야할정도인지 진짜 모르겟음 그리고 설거지 제대로 안하시는지 처음에 물컵 받았는데 립스틱 묻어있어서 당황햇네요 ㅋㅋ…
헤이다이닝,오전필,5.0,
헤이다이닝,여름처럼,2.0,가격대비 음식의 질이 낮아요. 오징어먹물 파스타(1.8만)아란치니(0.8만) 시켰는데두개 15000원도 아까운 느낌. 소스가 너무 저렴한 맛이네요. 왜 웨이팅까지 하는 건지는 모를.
헤이다이닝,현정♪,5.0,가끔 가는.곳인데 갈때마다 좋아요
헤이다이닝,🍷🍒,5.0,모녀 데이트 장소로 픽했는데 맛도 굿에 플레이팅도 굿이라 기분 업되네요 ㅎ
헤이다이닝,나비효과,3.0,
헤이다이닝,제주도조아,3.0,수비드스테이크가 시그니처인데 값에 비해 양이 너무 적네요. 거기다 기름진 부위라 느끼했어요. 다른 파스타도 특별한 맛은 아닙니다
헤이다이닝,조이,3.0,
헤이다이닝,J,4.0,무난
헤이다이닝,ㅋㅋ,3.0,밑에 후기 보고 다른 메뉴를 시켰어야했나봅니다...로제파스타는 로제라기보다 토마토 파스타 같고수비드 이베리코 목살스테이크는 지방이 너무 많아서.. 먹자마자 첫입에 물렸어요 ㅠㅠ 느끼하더라고요 고기 잡내도 약간 느껴지고..여러모로 아쉬운 식사였습니다
헤이다이닝,456,5.0,트러플리조또랑 바질 파스타 이 둘 진짜 개맛남
헤이다이닝,One,5.0,
헤이다이닝,윤이야,5.0,와 여기 오랜만에 또 갔는데 맛있었어요 ! 브레이크타임이 걸려 여유롭진 못했지만 맛은 굿
헤이다이닝,맛따녀,4.0,괜찮았던 맛집 음식 이 깔끔하고 맛있어요 ㅎㅎ
헤이다이닝,Bonuc,1.0,월요일 네이버로 룸 예약 확정 받았는데 금요일 저녁 취소 전화주는데 황당한 이유를 대네요. 앞사람이 예약을 했다나. 그럼 왜 월요일에 예약을 받은건지. 그리고 예약담당자 매너가 영 형편없네요
헤이다이닝,행복한 하루,5.0,
헤이다이닝,구파발왕언니,1.0,서빙하시는 안경 낀 남자분 본인 인상을 고려하면 말투나 응대에서라도 더욱 친절하려고 애 좀 쓰셔야겠어요;
헤이다이닝,맛있으면 공중제비함,3.0,너무 기대해서 그런지 실망감이 반영된부분 고려해주십시오. 수비드 이베리코 목살 스테이크는 약간 돼지고기 잡내가 살짝났어요.
헤이다이닝,연희,1.0,예약 없이 갔더니 직원분이 몹시 불친절하다고 느껴졌네요
헤이다이닝,986,5.0,분위기도 좋고 맛도 좋았습니다
헤이다이닝,윱윱,3.0,분위기 좋아요 저는 바질리조또가 맛있었는데 호불호가 나뉠 것 같네요 학생들이 가기엔 가격대가 좀 있는 것 같음
헤이다이닝,서하,4.0,
헤이다이닝,이창재 GD,5.0,지방 파스타집 맛집 아닐까요울산에서 이정도 파스타 거의 없죠
헤이다이닝,냠냠쓰,2.0,딱 인스타용 식당입니다.... 인테리어는 예뻐요. 근데 음식맛은 그냥 그랬어요. 목살스테이크 시켰는데 너무 실망이었습니다. 로제는 그나마 괜찮았어요. 신상 음식점이니까 인증샷찍으러 그냥 한번 가볼만은 한데 재방문 의사 없어요ㅎ 직원들은 친절합니다.
