place_id,user_id,score,comment
울산시티호텔,렐리아,1.0,별하나도 아까운곳
울산시티호텔,Johnny.Choi,5.0,우배야 결혼 축하해. 서울에서 왔고 이 정도 위치 거리 접근성이면 . . 주변에 호텔이 없어서 좋은 거 같다 이정도면. 다만 욕조가. 음슴
울산시티호텔,하금철,1.0,"1점도 아까움. 아래 방음 수준이 모텔급이라는 분들 있는데, 모텔도 이 정도는 아닙니다. 고시원 수준이라고 보면 됩니다."
울산시티호텔,이소연,5.0,
울산시티호텔,7356,1.0,방음 이렇게 안되는 호텔 처음옆방 대화소리 웃음소리 다들려요
울산시티호텔,ㅇㅇㅈ,5.0,방음 걱정하고왔는대주중이어서 그런지 쿵쿵거리는 소리 좀 낫는데 거슬리는정도는 아니었어요위치랑 침구 친절도 가성비 다 만족하고 갑니다
울산시티호텔,생각좀하자!,3.0,가격은 좀 비싸나(7) 실내가 깔끔하게 리모델링되어 그런지 넓은 장점이 있음수건이나 기타 물건들은 사용감이 많음조식은 돈주고 음쓰 처리하러왔음
울산시티호텔,맛보고,3.0,방음이 아쉽
울산시티호텔,최은희,5.0,
울산시티호텔,a,1.0,"여기 여전히 불친절한가 보네요.특히, 밤에 체크인하면 ㄹㅇ 불친절함."
울산시티호텔,.,1.0,코로나인데 발열체크도 안함. 요청사항 매번 까먹음. 신라스테이나 스타즈호텔이 뷰나 서비스부분에선 훨씬 나음..단 모텔보다는 낫고 그나마 토요코인보단 나은편.
울산시티호텔,아이휴,2.0,침대에 머리카락과 방에 걸레냄새가 나고......  일단 울산을 자주 오다보니 주로 롯데시티나 신라스테이를 자주가다가 울산 3대 시티호텔중에 하나라고 하여 처음 울산시티를 가보았는데... 그냥 깔끔한 모텔수준.
울산시티호텔,"행""e",1.0,완전 불친절다신 가고싶지않다별하나도 아깝다
